split_id,model,filename,best_threshold,best_f1,precision_best,recall_best,adj_f1_best,adj_precision_best,adj_recall_best,auroc,pr_auc
15,gated,2017-08-01_Seat_Leon_KA_KA_Frei.csv,-1.6222832202911377,0.0,0.0,0.0,0.0,0.0,0.0,0.6095579863824088,0.007258189913621818
15,gated,2017-07-07_Seat_Leon_RT_S_Normal.csv,-1.8404756784439087,0.0,0.0,0.0,0.0,0.0,0.0,0.7688008009366887,0.003205058433785904
15,gated,2018-03-01_Seat_Leon_S_RT_Normal.csv,-1.7689265012741089,0.033898305034760136,0.03571428571415817,0.032258064516024976,0.6966292134361823,0.5344827586197681,0.9999999999967742,0.9108812315643783,0.00865675980970762
15,gated,2017-08-09_Seat_Leon_RT_S_Normal.csv,-1.966299057006836,0.132231404920347,0.08888888888879012,0.2580645161281998,0.4305555555211709,0.27433628318559794,0.9999999999967742,0.9798506178018521,0.07234929776260719
15,gated,2018-02-14_Seat_Leon_S_RT_Normal.csv,-2.315363645553589,0.09523809520468322,0.06034482758615487,0.22580645161217483,0.3625730993850963,0.2214285714284133,0.9999999999967742,0.9708609665280157,0.03252378169557212
15,gated,2018-02-23_Seat_Leon_RT_S_Normal.csv,-2.4715306758880615,0.03763440858685252,0.020527859237530637,0.22580645161217483,0.1565656565511466,0.08493150684929181,0.9999999999967742,0.9502678901903041,0.013634246523293507
15,gated,2017-07-27_Seat_Leon_KA_KA_Normal.csv,-1.541518211364746,0.0,0.0,0.0,0.0,0.0,0.0,0.7917908080140644,0.007808127938718174
15,gated,2017-08-04_Seat_Leon_S_RT_Normal.csv,-1.5627622604370117,0.3333333332833719,0.2926829268285544,0.3870967741922997,0.6813186812722618,0.5166666666658055,0.9999999999967742,0.9917368359536525,0.20506380567568122
15,gated,2018-02-26_Seat_Leon_RT_KA_Normal.csv,-0.5484212040901184,0.05882352936198098,0.05405405405390796,0.06451612903204995,0.6391752576871507,0.469696969696258,0.9999999999967742,0.9874445614370952,0.0371571252290577
15,gated,2018-03-06_Seat_Leon_KA_RT_Normal.csv,-1.8601633310317993,0.4470588234820208,0.35185185185120027,0.6129032258044745,0.6391752576871507,0.469696969696258,0.9999999999967742,0.9969316150377545,0.31656056604941224
15,gated,2018-03-29_Seat_Leon_KA_RT_Stau.csv,-1.7441797256469727,0.07142857140186902,0.04242424242421672,0.22580645161217483,0.2818181817937149,0.16402116402107725,0.9999999999967742,0.9878010619822427,0.03021573974457342
15,gated,2017-08-10_Seat_Leon_S_RT_Frei.csv,-2.5613081455230713,0.06896551721816661,0.039800995024855824,0.2580645161281998,0.24313725488041216,0.13839285714279537,0.9999999999967742,0.9655677897008079,0.03403829964318098
15,gated,2018-03-22_Seat_Leon_S_RT_Normal.csv,-1.9149633646011353,0.0,0.0,0.0,0.0,0.0,0.0,0.5469065947398221,0.0017389237838169136
15,gated,2017-08-08_Seat_Leon_RT_S_Normal.csv,-1.600079894065857,0.0,0.0,0.0,0.0,0.0,0.0,0.9350700187815085,0.010763614337580399
15,gated,2018-03-19_Seat_Leon_KA_KA_Frei.csv,-1.9105415344238281,0.11538461533602071,0.1428571428564626,0.09677419354807493,0.7749999999505937,0.6326530612231986,0.9999999999967742,0.9310956039890207,0.08317138905994
15,gaussian,2017-08-01_Seat_Leon_KA_KA_Frei.csv,-0.03614769130945206,0.03448275857080856,0.03703703703689987,0.032258064516024976,0.7045454544982178,0.5438596491218528,0.9999999999967742,0.6132023663355285,0.013007573733727197
15,gaussian,2017-07-07_Seat_Leon_RT_S_Normal.csv,32.40403366088867,0.0,0.0,0.0,0.0,0.0,0.0,0.7580662130287964,0.006167334988530627
15,gaussian,2018-03-01_Seat_Leon_S_RT_Normal.csv,23.227712631225586,0.0,0.0,0.0,0.0,0.0,0.0,0.9024901499843202,0.00646926443876516
15,gaussian,2017-08-09_Seat_Leon_RT_S_Normal.csv,-2.003269910812378,0.035320088287455226,0.01895734597155949,0.2580645161281998,0.13025210082810448,0.06966292134829895,0.9999999999967742,0.9686335824150846,0.014545264226202628
15,gaussian,2018-02-14_Seat_Leon_S_RT_Normal.csv,-2.346139669418335,0.03943661970234795,0.021604938271598272,0.22580645161217483,0.16358839048621218,0.08908045977008935,0.9999999999967742,0.9605116796440489,0.018216121928159995
15,gaussian,2018-02-23_Seat_Leon_RT_S_Normal.csv,146.7861785888672,0.0,0.0,0.0,0.0,0.0,0.0,0.932341799162249,0.02332002115664306
15,gaussian,2017-07-27_Seat_Leon_KA_KA_Normal.csv,36.1395263671875,0.0,0.0,0.0,0.0,0.0,0.0,0.7896129175383397,0.01582060245286234
15,gaussian,2017-08-04_Seat_Leon_S_RT_Normal.csv,10.43154239654541,0.2711864406271761,0.28571428571326535,0.2580645161281998,0.7560975609267401,0.6078431372537101,0.9999999999967742,0.986635341355206,0.11021053600179376
15,gaussian,2018-02-26_Seat_Leon_RT_KA_Normal.csv,23.088380813598633,0.0,0.0,0.0,0.0,0.0,0.0,0.9745370053831814,0.018859806435956333
