Fuel_consumption,Accelerator_Pedal_value,Throttle_position_signal,Short_Term_Fuel_Trim_Bank1,Intake_air_pressure,Filtered_Accelerator_Pedal_value,Absolute_throttle_position,Engine_soacking_time,Inhibition_of_engine_fuel_cut_off,Engine_in_fuel_cut_off,Fuel_Pressure,Long_Term_Fuel_Trim_Bank1,Engine_speed,Engine_torque_after_correction,Torque_of_friction,Flywheel_torque_(after_torque_interventions),Current_spark_timing,Engine_coolant_temperature,Engine_Idel_Target_Speed,Engine_torque,Calculated_LOAD_value,Minimum_indicated_engine_torque,Maximum_indicated_engine_torque,Flywheel_torque,Torque_scaling_factor(standardization),Standard_Torque_Ratio,Requested_spark_retard_angle_from_TCU,TCU_requests_engine_torque_limit_(ETL),TCU_requested_engine_RPM_increase,Target_engine_speed_used_in_lock-up_module,Glow_plug_control_request,Activation_of_Air_compressor,Torque_converter_speed,Current_Gear,Engine_coolant_temperature.1,Wheel_velocity_front_left-hand,Wheel_velocity_rear_right-hand,Wheel_velocity_front_right-hand,Wheel_velocity_rear_left-hand,Torque_converter_turbine_speed_-_Unfiltered,Clutch_operation_acknowledge,Converter_clutch,Gear_Selection,Vehicle_speed,Acceleration_speed_-_Longitudinal,Indication_of_brake_switch_ON/OFF,Master_cylinder_pressure,Calculated_road_gradient,Acceleration_speed_-_Lateral,Steering_wheel_speed,Steering_wheel_angle,Time(s),Class,PathOrder,is_anomaly
524.8,0.0,8.0,-3.9,51.0,0,15.7,255,0,0,0,1.6,1029,22.7,22.7,-1.1,6.8,39,1020,22.7,40.4,2.3,67.6,-0.7,230,1,15,508,0.0,3040,0,1,964.3,0,31,0.0,0.0,0.0,0.0,964.8,1,0,0,0.0,-0.1,1,0.9,0.0,-0.1,0,14.2,1,C,1,0
486.4,0.0,8.0,-4.7,51.0,0,15.7,255,0,0,0,1.6,1026,22.3,22.7,-1.7,7.9,39,1020,22.7,39.6,2.3,67.6,-1.5,230,1,15,508,0.0,3040,0,1,960.5,0,31,0.0,0.0,0.0,0.0,961.0,1,0,0,0.0,-0.1,1,0.9,0.0,-0.1,0,14.1,2,C,1,0
486.4,0.0,8.0,-4.7,50.0,0,15.7,255,0,0,0,1.6,1022,22.7,22.7,-0.2,8.3,39,1020,22.7,39.2,2.3,67.2,-0.3,230,1,15,508,0.0,3040,0,1,957.5,0,31,0.0,0.0,0.0,0.0,958.0,1,0,0,0.0,-0.1,1,0.9,0.0,-0.1,0,13.8,3,C,1,0
486.4,0.0,8.0,-4.7,51.0,0,15.7,255,0,0,0,1.6,1006,23.0,22.7,0.4,7.5,40,1010,23.0,39.6,2.3,66.8,0.7,230,1,15,508,0.0,3040,0,1,940.3,0,31,0.0,0.0,0.0,0.0,940.8,1,0,0,0.0,-0.1,1,0.9,0.0,-0.1,0,13.9,4,C,1,0
473.6,0.0,8.0,-4.7,51.0,0,15.7,255,0,0,0,1.6,1006,22.7,22.7,1.0,6.8,40,1010,22.7,40.0,2.3,66.8,1.3,230,1,15,508,0.0,3040,0,1,940.8,0,31,0.0,0.0,0.0,0.0,941.3,1,0,0,0.0,-0.1,1,0.9,0.0,-0.1,0,13.8,5,C,1,0
486.4,0.0,7.5,-3.9,51.0,0,15.3,255,0,0,0,1.6,1013,22.3,21.9,-0.8,6.8,40,1010,22.3,39.6,2.3,67.2,-0.6,230,1,15,508,0.0,3040,0,1,948.0,0,31,0.0,0.0,0.0,0.0,948.8,1,0,0,0.0,-0.1,1,0.9,0.0,-0.1,0,14.2,6,C,1,0
473.6,0.0,8.0,-3.9,50.0,0,15.3,255,0,0,0,1.6,1004,22.7,21.9,1.1,7.5,40,1010,22.7,39.2,2.3,66.8,1.5,230,1,15,508,0.0,3040,0,1,939.8,0,31,0.0,0.0,0.0,0.0,940.3,1,0,0,0.0,-0.1,1,0.9,0.0,-0.1,0,14.1,7,C,1,0
473.6,0.0,8.0,-4.7,51.0,0,15.3,255,0,0,0,1.6,1001,22.7,21.9,3.1,7.9,41,1010,22.7,39.6,2.3,66.8,3.0,230,1,15,508,0.0,3040,0,1,936.3,0,31,0.0,0.0,0.0,0.0,936.8,1,0,0,0.0,-0.1,1,0.9,0.0,-0.1,0,14.1,8,C,1,0
486.4,0.0,8.0,-4.7,51.0,0,15.3,255,0,0,0,1.6,1007,22.7,21.9,0.7,7.1,41,1010,22.7,39.6,2.3,66.8,1.3,230,1,15,508,0.0,3040,0,1,941.0,0,31,0.0,0.0,0.0,0.0,941.8,1,0,0,0.0,-0.1,1,0.9,0.0,-0.1,0,13.9,9,C,1,0
486.4,0.0,8.0,-3.9,51.0,0,15.3,255,0,0,0,1.6,1008,22.3,21.5,0.8,6.8,41,1000,22.3,39.2,2.3,66.8,0.8,230,1,15,508,0.0,3040,0,1,943.3,0,31,0.0,0.0,0.0,0.0,943.5,1,0,0,0.0,-0.1,1,0.9,0.0,-0.1,0,14.2,10,C,1,0
473.6,0.0,8.0,-4.7,51.0,0,15.3,255,0,0,0,1.6,993,22.7,21.5,3.4,6.8,42,1000,22.7,39.6,2.3,66.4,3.6,230,1,15,508,0.0,3040,0,1,928.5,0,31,0.0,0.0,0.0,0.0,928.8,1,0,0,0.0,-0.1,1,0.9,0.0,-0.1,0,13.9,11,C,1,0
473.6,0.0,8.0,-4.7,51.0,0,15.3,255,0,0,0,1.6,993,22.7,21.5,2.4,7.1,42,1000,22.7,40.0,2.3,66.4,2.5,230,1,15,508,0.0,3040,0,1,927.3,0,31,0.0,0.0,0.0,0.0,928.0,1,0,0,0.0,-0.1,1,0.9,0.0,-0.1,0,13.9,12,C,1,0
473.6,0.0,8.0,-4.7,51.0,0,15.3,255,0,0,0,1.6,998,22.3,21.5,2.8,6.8,42,1000,22.7,39.6,2.3,66.8,2.8,230,1,15,508,0.0,3040,0,1,932.5,0,31,0.0,0.0,0.0,0.0,933.0,1,0,0,0.0,-0.1,1,0.9,0.0,-0.1,0,14.1,13,C,1,0
473.6,0.0,8.0,-4.7,51.0,0,15.3,255,0,0,0,1.6,995,22.3,21.5,2.7,6.8,42,1000,22.7,39.6,2.3,66.4,3.0,230,1,15,508,0.0,3040,0,1,929.5,0,31,0.0,0.0,0.0,0.0,929.8,1,0,0,0.0,-0.1,1,0.9,0.0,-0.1,0,13.9,14,C,1,0
473.6,0.0,8.0,-4.7,51.0,0,15.3,255,0,0,0,1.6,994,22.7,21.5,4.6,7.1,42,1000,22.7,40.0,2.3,66.4,4.7,230,1,15,508,0.0,3040,0,1,929.0,0,31,0.0,0.0,0.0,0.0,929.5,1,0,0,0.0,-0.1,1,0.9,0.0,-0.1,0,13.9,15,C,1,0
486.4,0.0,8.0,-4.7,51.0,0,15.3,255,0,0,0,1.6,1000,22.3,21.1,3.5,6.8,42,1000,22.7,40.0,2.3,66.4,3.6,230,1,15,508,0.0,3040,0,1,933.8,0,31,0.0,0.0,0.0,0.0,934.3,1,0,0,0.0,-0.1,1,0.9,0.0,-0.1,0,14.2,16,C,1,0
473.6,0.0,8.0,-4.7,51.0,0,15.3,255,0,0,0,1.6,1000,22.3,20.7,2.9,6.8,42,1000,22.3,39.2,2.3,66.4,3.0,230,1,15,508,0.0,3040,0,1,935.3,0,31,0.0,0.0,0.0,0.0,935.8,1,0,0,0.0,-0.1,1,0.9,0.0,-0.1,0,13.9,17,C,1,0
473.6,0.0,8.0,-4.7,51.0,0,15.3,255,0,0,0,1.6,990,22.3,20.7,2.6,6.4,43,990,22.3,39.6,2.3,66.4,2.9,230,1,15,508,0.0,3040,0,1,925.0,0,31,0.0,0.0,0.0,0.0,925.5,1,0,0,0.0,-0.1,1,0.9,0.0,-0.1,0,13.8,18,C,1,0
473.6,0.0,7.5,-4.7,51.0,0,15.3,255,0,0,0,1.6,989,22.3,20.7,3.5,6.4,43,990,22.3,39.6,2.3,66.4,3.5,230,1,15,508,0.0,3040,0,1,924.3,0,31,0.0,0.0,0.0,0.0,924.5,1,0,0,0.0,-0.1,1,0.9,0.0,-0.1,0,13.8,19,C,1,0
460.8,0.0,7.5,-5.5,51.0,0,15.3,255,0,0,0,1.6,985,22.3,20.7,3.3,6.8,43,990,22.3,39.6,2.3,66.4,3.6,230,1,15,508,0.0,3040,0,1,918.8,0,31,0.0,0.0,0.0,0.0,919.3,1,0,0,0.0,-0.1,1,0.9,0.0,-0.1,0,14.2,20,C,1,0
473.6,0.0,7.5,-4.7,51.0,0,15.3,255,0,0,0,1.6,990,21.9,20.7,2.6,6.0,43,990,22.3,39.6,2.3,66.4,2.8,230,1,15,508,0.0,3040,0,1,925.0,0,31,0.0,0.0,0.0,0.0,925.5,1,0,0,0.0,-0.1,1,0.9,0.0,-0.1,0,14.1,21,C,1,0
473.6,0.0,7.5,-4.7,51.0,0,15.3,255,0,0,0,1.6,990,22.3,20.7,2.3,6.4,44,990,22.3,39.6,2.3,66.0,2.8,230,1,15,508,0.0,3040,0,1,925.0,0,31,0.0,0.0,0.0,0.0,925.5,1,0,0,0.0,-0.1,1,0.9,0.0,-0.1,0,14.1,22,C,1,0
