Fuel_consumption,Accelerator_Pedal_value,Throttle_position_signal,Short_Term_Fuel_Trim_Bank1,Intake_air_pressure,Filtered_Accelerator_Pedal_value,Absolute_throttle_position,Engine_soacking_time,Inhibition_of_engine_fuel_cut_off,Engine_in_fuel_cut_off,Fuel_Pressure,Long_Term_Fuel_Trim_Bank1,Engine_speed,Engine_torque_after_correction,Torque_of_friction,Flywheel_torque_(after_torque_interventions),Current_spark_timing,Engine_coolant_temperature,Engine_Idel_Target_Speed,Engine_torque,Calculated_LOAD_value,Minimum_indicated_engine_torque,Maximum_indicated_engine_torque,Flywheel_torque,Torque_scaling_factor(standardization),Standard_Torque_Ratio,Requested_spark_retard_angle_from_TCU,TCU_requests_engine_torque_limit_(ETL),TCU_requested_engine_RPM_increase,Target_engine_speed_used_in_lock-up_module,Glow_plug_control_request,Activation_of_Air_compressor,Torque_converter_speed,Current_Gear,Engine_coolant_temperature.1,Wheel_velocity_front_left-hand,Wheel_velocity_rear_right-hand,Wheel_velocity_front_right-hand,Wheel_velocity_rear_left-hand,Torque_converter_turbine_speed_-_Unfiltered,Clutch_operation_acknowledge,Converter_clutch,Gear_Selection,Vehicle_speed,Acceleration_speed_-_Longitudinal,Indication_of_brake_switch_ON/OFF,Master_cylinder_pressure,Calculated_road_gradient,Acceleration_speed_-_Lateral,Steering_wheel_speed,Steering_wheel_angle,Time(s),Class,PathOrder,is_anomaly
640.0,0.0,7.1,0.0,0.0,0,14.5,7,0,0,0,3.1,1272,13.7,10.9,-18.0,-8.3,90,630,13.7,42.7,2.3,64.8,-18.0,230,1,15,508,0.0,3040,0,0,1190.5,0,84,0.0,0.0,0.0,0.0,1204.0,1,0,0,0.0,0.0,2,29.7,0.0,-6.3,328,376.2,1,F,2,0
307.2,0.0,6.1,0.0,0.0,0,14.1,7,0,0,0,3.1,1065,5.1,10.5,-10.0,-4.9,90,650,5.1,22.0,2.3,62.1,-10.1,230,1,15,508,0.0,3040,0,0,1072.0,0,84,0.0,0.0,0.0,0.0,1068.5,1,0,0,0.0,-4.8,2,201.6,0.0,-4.8,0,376.0,2,F,2,0
268.8,0.0,6.6,0.0,0.0,0,14.5,7,0,0,0,3.9,824,6.6,9.4,-4.6,-7.5,90,670,6.6,27.5,2.0,56.6,-4.8,230,1,15,508,0.0,3040,0,0,806.0,0,85,0.0,0.0,0.0,0.0,804.8,1,0,0,0.0,-0.1,2,42.5,0.0,-0.2,0,376.0,3,F,2,0
256.0,0.0,6.6,0.0,0.0,0,14.5,7,0,0,0,3.9,710,7.4,9.0,-3.2,-10.5,90,670,7.4,31.8,2.0,54.7,-3.1,230,1,15,508,0.0,3040,0,0,686.0,0,85,0.0,0.0,0.0,0.0,686.0,1,0,0,0.0,-0.1,2,41.8,0.0,-0.2,0,376.0,4,F,2,0
243.2,0.0,5.7,0.0,0.0,0,13.7,7,0,0,0,3.9,682,7.4,9.0,-4.7,-9.8,90,670,7.4,30.2,2.0,54.3,-4.6,230,1,15,508,0.0,3040,0,0,658.8,0,85,0.0,0.0,0.0,0.0,658.8,1,0,0,0.0,-0.1,2,41.4,0.0,-0.2,0,376.0,5,F,2,0
243.2,0.0,6.1,0.0,0.0,0,14.1,7,0,0,0,3.9,729,7.4,12.5,-22.5,-7.1,90,670,7.4,28.6,2.0,54.7,-22.7,230,1,15,508,0.0,3040,0,1,702.8,0,84,0.0,0.0,0.0,0.0,704.5,1,0,0,0.0,-0.1,2,41.1,0.0,-0.2,0,375.9,6,F,2,0
256.0,0.0,7.1,0.0,0.0,0,14.5,7,0,0,0,3.9,745,11.3,19.5,-8.2,0.0,90,670,11.3,31.4,2.0,55.1,-7.7,230,1,15,508,0.0,3040,0,1,726.3,0,84,0.0,0.0,0.0,0.0,725.5,1,0,0,0.0,-0.1,2,40.9,0.0,-0.2,0,375.9,7,F,2,0
320.0,0.0,7.1,0.0,0.0,0,14.9,7,0,0,0,3.9,657,19.1,21.5,-3.4,1.1,90,670,19.1,43.9,2.0,53.9,-3.2,230,1,15,508,0.0,3040,0,1,632.5,0,84,0.0,0.0,0.0,0.0,632.8,1,0,0,0.0,-0.2,2,40.7,0.0,-0.2,0,376.0,8,F,2,0
358.4,0.0,7.5,0.0,0.0,0,15.3,7,0,0,0,3.9,663,21.1,23.0,-7.6,-0.8,90,670,21.1,48.6,2.0,53.9,-7.3,230,1,15,508,0.0,3040,0,1,638.0,0,84,0.0,0.0,0.0,0.0,638.8,1,0,0,0.0,-0.2,2,40.6,0.0,-0.2,0,376.0,9,F,2,0
358.4,0.0,7.5,0.0,0.0,0,15.3,7,0,0,0,3.1,675,20.3,23.4,-8.6,-2.3,90,670,20.3,48.6,2.0,53.9,-7.9,230,1,15,508,0.0,3040,0,1,651.5,0,84,0.0,0.0,0.0,0.0,652.0,1,0,0,0.0,-0.2,2,40.4,0.0,-0.2,0,376.2,10,F,2,0
