Fuel_consumption,Accelerator_Pedal_value,Throttle_position_signal,Short_Term_Fuel_Trim_Bank1,Intake_air_pressure,Filtered_Accelerator_Pedal_value,Absolute_throttle_position,Engine_soacking_time,Inhibition_of_engine_fuel_cut_off,Engine_in_fuel_cut_off,Fuel_Pressure,Long_Term_Fuel_Trim_Bank1,Engine_speed,Engine_torque_after_correction,Torque_of_friction,Flywheel_torque_(after_torque_interventions),Current_spark_timing,Engine_coolant_temperature,Engine_Idel_Target_Speed,Engine_torque,Calculated_LOAD_value,Minimum_indicated_engine_torque,Maximum_indicated_engine_torque,Flywheel_torque,Torque_scaling_factor(standardization),Standard_Torque_Ratio,Requested_spark_retard_angle_from_TCU,TCU_requests_engine_torque_limit_(ETL),TCU_requested_engine_RPM_increase,Target_engine_speed_used_in_lock-up_module,Glow_plug_control_request,Activation_of_Air_compressor,Torque_converter_speed,Current_Gear,Engine_coolant_temperature.1,Wheel_velocity_front_left-hand,Wheel_velocity_rear_right-hand,Wheel_velocity_front_right-hand,Wheel_velocity_rear_left-hand,Torque_converter_turbine_speed_-_Unfiltered,Clutch_operation_acknowledge,Converter_clutch,Gear_Selection,Vehicle_speed,Acceleration_speed_-_Longitudinal,Indication_of_brake_switch_ON/OFF,Master_cylinder_pressure,Calculated_road_gradient,Acceleration_speed_-_Lateral,Steering_wheel_speed,Steering_wheel_angle,Time(s),Class,PathOrder,is_anomaly
678.4,0.0,7.1,0.0,0.0,0,14.9,2,0,0,0,2.3,1232,16.0,9.0,-13.0,-7.9,88,630,14.5,47.1,2.3,64.1,-13.0,230,1,15,508,0.0,3040,0,0,1132.3,0,55,0.0,0.0,0.0,0.0,1145.8,1,0,0,0.0,0.0,2,36.9,0.0,-5.4,328,2.6,1,H,1,0
358.4,0.0,6.1,0.0,0.0,0,14.1,2,0,0,0,2.3,1062,5.1,9.0,-4.6,-8.3,88,650,5.1,25.1,2.0,62.1,-4.6,230,1,15,508,0.0,3040,0,0,1062.3,0,55,0.0,0.0,0.0,0.0,1057.8,1,0,0,0.0,1.2,2,45.3,0.0,1.2,0,2.7,2,H,1,0
256.0,0.0,6.6,0.0,0.0,0,14.1,2,0,0,0,2.3,788,6.6,8.2,-5.5,-7.1,88,670,6.6,27.8,2.0,55.9,-5.7,230,1,15,508,0.0,3040,0,0,750.3,0,55,0.0,0.0,0.0,0.0,749.3,1,0,0,0.0,-0.1,2,24.2,0.0,-0.1,0,2.7,3,H,1,0
243.2,0.0,6.1,0.0,0.0,0,14.1,2,0,0,0,2.3,704,6.6,7.4,0.0,-11.3,88,670,7.0,30.6,2.0,54.7,0.3,230,1,15,508,0.0,3040,0,0,662.8,0,55,0.0,0.0,0.0,0.0,662.8,1,0,0,0.0,-0.1,2,23.6,0.0,-0.1,0,2.9,4,H,1,0
256.0,0.0,6.6,0.0,0.0,0,14.5,2,0,0,0,2.3,735,7.8,11.3,-20.2,-9.0,88,670,7.8,31.4,2.0,54.7,-20.0,230,1,15,508,0.0,3040,0,1,687.5,0,55,0.0,0.0,0.0,0.0,689.0,1,0,0,0.0,-0.1,2,23.1,0.0,-0.1,0,2.7,5,H,1,0
281.6,0.0,6.6,0.0,0.0,0,14.5,2,0,0,0,2.3,772,8.6,17.6,-20.1,-7.9,88,670,8.6,32.5,2.0,55.5,-20.2,230,1,15,508,0.0,3040,0,1,733.3,0,55,0.0,0.0,0.0,0.0,733.5,1,0,0,0.0,-0.1,2,22.8,0.0,-0.1,0,2.9,6,H,1,0
256.0,0.0,6.6,0.0,0.0,0,14.5,2,0,0,0,2.3,712,10.5,18.0,-17.6,-4.9,88,670,10.5,32.9,2.0,54.7,-17.9,230,1,15,508,0.0,3040,0,1,671.5,0,55,0.0,0.0,0.0,0.0,671.3,1,0,0,0.0,-0.1,2,22.8,0.0,-0.1,0,2.7,7,H,1,0
243.2,0.0,6.6,0.0,0.0,0,14.5,2,0,0,0,2.3,678,13.3,19.1,-11.8,0.4,87,670,13.3,34.1,2.0,54.3,-11.5,230,1,15,508,0.0,3040,0,1,635.8,0,55,0.0,0.0,0.0,0.0,636.0,1,0,0,0.0,-0.1,2,22.7,0.0,-0.1,0,2.9,8,H,1,0
268.8,0.0,7.1,0.0,0.0,0,14.9,2,0,0,0,2.3,652,16.8,19.9,-5.7,3.0,87,670,16.8,39.2,2.0,53.9,-5.3,230,1,15,508,0.0,3040,0,1,607.5,0,55,0.0,0.0,0.0,0.0,608.0,1,0,0,0.0,-0.1,2,22.7,0.0,-0.1,0,2.7,9,H,1,0
307.2,0.0,7.1,0.0,0.0,0,14.9,2,0,0,0,2.3,647,19.1,20.7,-2.1,2.3,87,670,19.1,43.5,2.0,53.9,-3.4,230,1,15,508,0.0,3040,0,1,601.3,0,55,0.0,0.0,0.0,0.0,602.0,1,0,0,0.0,-0.1,2,22.6,0.0,-0.1,0,2.9,10,H,1,0
