Fuel_consumption,Accelerator_Pedal_value,Throttle_position_signal,Short_Term_Fuel_Trim_Bank1,Intake_air_pressure,Filtered_Accelerator_Pedal_value,Absolute_throttle_position,Engine_soacking_time,Inhibition_of_engine_fuel_cut_off,Engine_in_fuel_cut_off,Fuel_Pressure,Long_Term_Fuel_Trim_Bank1,Engine_speed,Engine_torque_after_correction,Torque_of_friction,Flywheel_torque_(after_torque_interventions),Current_spark_timing,Engine_coolant_temperature,Engine_Idel_Target_Speed,Engine_torque,Calculated_LOAD_value,Minimum_indicated_engine_torque,Maximum_indicated_engine_torque,Flywheel_torque,Torque_scaling_factor(standardization),Standard_Torque_Ratio,Requested_spark_retard_angle_from_TCU,TCU_requests_engine_torque_limit_(ETL),TCU_requested_engine_RPM_increase,Target_engine_speed_used_in_lock-up_module,Glow_plug_control_request,Activation_of_Air_compressor,Torque_converter_speed,Current_Gear,Engine_coolant_temperature.1,Wheel_velocity_front_left-hand,Wheel_velocity_rear_right-hand,Wheel_velocity_front_right-hand,Wheel_velocity_rear_left-hand,Torque_converter_turbine_speed_-_Unfiltered,Clutch_operation_acknowledge,Converter_clutch,Gear_Selection,Vehicle_speed,Acceleration_speed_-_Longitudinal,Indication_of_brake_switch_ON/OFF,Master_cylinder_pressure,Calculated_road_gradient,Acceleration_speed_-_Lateral,Steering_wheel_speed,Steering_wheel_angle,Time(s),Class,PathOrder,is_anomaly
294.4,0.0,6.6,0.0,0.0,0,14.1,0,0,0,0,1.6,755,8.2,14.1,-20.9,-9.8,76,700,8.2,31.4,2.0,57.4,-20.8,230,1,15,508,0.0,3040,0,1,697.8,0,43,0.0,0.0,0.0,0.0,698.5,1,0,0,0.0,0.0,2,61.4,0.0,-0.2,140,-53.9,1,F,1,0
307.2,0.0,6.6,0.0,0.0,0,14.5,0,0,0,0,1.6,768,9.4,18.8,-23.0,-7.5,76,700,9.4,31.8,2.0,57.4,-23.2,230,1,15,508,0.0,3040,0,1,712.0,0,43,0.0,0.0,0.0,0.0,712.3,1,0,0,0.0,0.0,2,61.1,0.0,-0.2,156,8.5,2,F,1,0
268.8,0.0,6.1,0.0,0.0,0,14.1,0,0,0,0,2.3,721,11.3,19.1,-15.3,-3.8,76,700,11.3,31.8,2.0,57.0,-15.2,230,1,15,508,0.0,3040,0,1,663.0,0,43,0.0,0.0,0.0,0.0,663.0,1,0,0,0.0,0.0,2,61.1,0.0,-0.2,40,19.3,3,F,1,0
281.6,0.0,7.1,0.0,0.0,0,14.5,0,0,0,0,1.6,679,16.4,20.3,-9.5,4.1,76,700,16.4,35.3,2.0,56.3,-9.4,230,1,15,508,0.0,3040,0,1,617.0,0,43,0.0,0.0,0.0,0.0,617.0,1,0,0,0.0,0.0,2,60.9,0.0,-0.2,60,-5.0,4,F,1,0
307.2,0.0,7.1,0.0,0.0,0,14.5,0,0,0,0,1.6,672,19.1,21.5,-2.0,2.3,76,700,19.1,41.2,2.0,55.9,-1.7,230,1,15,508,0.0,3040,0,1,610.0,0,43,0.0,0.0,0.0,0.0,610.3,1,0,0,0.0,0.0,2,60.8,0.0,-0.2,0,-5.2,5,F,1,0
358.4,0.0,7.1,0.0,0.0,0,14.9,0,0,0,0,1.6,676,20.7,21.5,-3.7,0.0,75,700,20.7,45.5,2.0,55.9,-3.3,230,1,15,508,0.0,3040,0,1,611.5,0,43,0.0,0.0,0.0,0.0,612.3,1,0,0,0.0,0.0,2,60.7,0.0,-0.2,0,-6.2,6,F,1,0
371.2,0.0,7.5,-0.8,0.0,0,15.3,0,0,0,0,1.6,688,21.1,22.3,-2.3,-1.1,75,700,21.1,46.7,2.0,56.3,-2.4,230,1,15,508,0.0,3040,0,1,625.5,0,43,0.0,0.0,0.0,0.0,626.0,1,0,0,0.0,0.0,2,60.4,0.0,-0.2,0,-6.2,7,F,1,0
371.2,0.0,7.5,0.0,0.0,0,15.3,0,0,0,0,1.6,696,21.1,21.9,-0.8,-2.3,75,710,21.1,47.1,2.0,56.3,-0.3,230,1,15,508,0.0,3040,0,1,634.3,0,43,0.0,0.0,0.0,0.0,634.8,1,0,0,0.0,0.0,2,60.3,0.0,-0.2,0,-6.2,8,F,1,0
358.4,0.0,7.1,0.8,0.0,0,14.9,0,0,0,0,1.6,693,20.7,20.3,2.2,-1.1,75,710,20.7,46.3,2.0,56.3,2.2,230,1,15,508,0.0,3040,0,1,630.8,0,43,0.0,0.0,0.0,0.0,631.3,1,0,0,0.0,0.0,2,60.2,0.0,-0.2,0,-6.2,9,F,1,0
345.6,0.0,7.1,0.8,0.0,0,14.9,0,0,0,0,1.6,694,21.1,19.1,4.7,0.8,75,710,21.1,45.5,2.0,56.3,4.8,230,1,15,508,0.0,3040,0,1,631.3,0,43,0.0,0.0,0.0,0.0,632.0,1,0,0,0.0,0.0,2,60.2,0.0,-0.1,0,-6.2,10,F,1,0
371.2,0.0,7.1,0.8,0.0,0,14.9,0,0,0,0,1.6,704,20.7,19.1,5.9,0.0,75,720,21.1,45.5,2.0,56.3,6.0,230,1,15,508,0.0,3040,0,1,641.3,0,43,0.0,0.0,0.0,0.0,641.8,1,0,0,0.0,0.0,2,60.2,0.0,-0.2,0,-6.5,11,F,1,0
371.2,0.0,7.1,1.6,0.0,0,14.9,0,0,0,0,1.6,713,20.3,19.1,4.0,-1.5,75,720,20.3,45.5,2.0,56.6,4.2,230,1,15,508,0.0,3040,0,1,651.5,0,43,0.0,0.0,0.0,0.0,652.3,1,0,0,0.0,0.0,2,60.2,0.0,-0.2,0,-6.2,12,F,1,0
358.4,0.0,7.1,1.6,0.0,0,15.3,0,0,0,0,1.6,715,20.3,18.8,1.2,-1.1,75,720,20.7,45.5,2.0,56.6,1.7,230,1,15,508,0.0,3040,0,1,652.3,0,43,0.0,0.0,0.0,0.0,652.8,1,0,0,0.0,0.0,2,60.2,0.0,-0.2,0,-6.2,13,F,1,0
371.2,0.0,7.1,1.6,0.0,0,14.9,0,0,0,0,1.6,722,19.9,18.8,1.5,-1.9,75,720,19.9,45.1,2.0,56.6,1.7,230,1,15,508,0.0,3040,0,1,661.8,0,43,0.0,0.0,0.0,0.0,662.3,1,0,0,0.0,0.0,2,60.2,0.0,-0.2,0,-6.2,14,F,1,0
358.4,0.0,7.1,0.8,0.0,0,14.9,0,0,0,0,1.6,714,20.3,18.8,3.9,-0.8,75,720,20.3,45.1,2.0,56.6,4.0,230,1,15,508,0.0,3040,0,1,653.8,0,43,0.0,0.0,0.0,0.0,654.0,1,0,0,0.0,0.0,2,60.2,0.0,-0.1,0,-6.3,15,F,1,0
371.2,0.0,7.1,1.6,0.0,0,14.9,0,0,0,0,1.6,721,19.9,18.8,3.5,-1.9,75,720,19.9,45.5,2.0,56.6,3.8,230,1,15,508,0.0,3040,0,1,659.5,0,43,0.0,0.0,0.0,0.0,660.0,1,0,0,0.0,0.0,2,58.0,0.0,-0.2,0,-6.3,16,F,1,0
358.4,0.0,7.1,0.8,0.0,0,14.9,0,0,0,0,1.6,718,20.3,18.8,0.5,-1.1,75,720,20.3,45.1,2.0,56.6,0.4,230,1,15,508,0.0,3040,0,1,655.0,0,43,0.0,0.0,0.0,0.0,655.8,1,0,0,0.0,0.0,2,52.0,0.0,-0.2,0,-6.3,17,F,1,0
358.4,0.0,7.1,0.8,0.0,0,14.9,0,0,0,0,1.6,721,19.9,18.8,2.4,-1.9,75,720,19.9,45.1,2.0,56.6,2.2,230,1,15,508,0.0,3040,0,1,660.0,0,43,0.0,0.0,0.0,0.0,660.5,1,0,0,0.0,0.0,2,45.7,0.0,-0.2,0,-6.5,18,F,1,0
358.4,0.0,7.1,0.8,0.0,0,14.9,0,0,0,0,1.6,717,19.9,18.8,1.9,-1.5,75,720,19.9,44.7,2.0,56.6,2.2,230,1,15,508,0.0,3040,0,1,655.8,0,44,0.0,0.0,0.0,0.0,656.3,1,0,0,0.0,0.0,2,46.1,0.0,-0.2,0,-6.6,19,F,1,0
358.4,0.0,7.1,1.6,0.0,0,14.9,0,0,0,0,1.6,720,19.9,18.8,1.9,-1.5,75,720,19.9,44.7,2.0,56.6,2.2,230,1,15,508,0.0,3040,0,1,659.8,0,44,0.0,0.0,0.0,0.0,660.3,1,0,0,0.0,0.0,2,46.4,0.0,-0.2,0,-6.2,20,F,1,0
358.4,0.0,7.1,1.6,0.0,0,14.9,0,0,0,0,1.6,717,19.9,18.8,1.5,-1.5,75,720,19.9,44.7,2.0,56.6,1.7,230,1,15,508,0.0,3040,0,1,656.0,0,44,0.0,0.0,0.0,0.0,656.8,1,0,0,0.0,0.0,2,45.9,0.0,-0.2,0,-6.6,21,F,1,0
358.4,0.0,7.1,1.6,0.0,0,14.9,0,0,0,0,1.6,726,19.1,18.8,0.4,-2.6,75,720,19.1,44.3,2.0,56.6,0.4,230,1,15,508,0.0,3040,0,1,665.3,0,44,0.0,0.0,0.0,0.0,665.8,1,0,0,0.0,0.0,1,9.6,0.0,-0.2,0,-6.6,22,F,1,0
