Fuel_consumption,Accelerator_Pedal_value,Throttle_position_signal,Short_Term_Fuel_Trim_Bank1,Intake_air_pressure,Filtered_Accelerator_Pedal_value,Absolute_throttle_position,Engine_soacking_time,Inhibition_of_engine_fuel_cut_off,Engine_in_fuel_cut_off,Fuel_Pressure,Long_Term_Fuel_Trim_Bank1,Engine_speed,Engine_torque_after_correction,Torque_of_friction,Flywheel_torque_(after_torque_interventions),Current_spark_timing,Engine_coolant_temperature,Engine_Idel_Target_Speed,Engine_torque,Calculated_LOAD_value,Minimum_indicated_engine_torque,Maximum_indicated_engine_torque,Flywheel_torque,Torque_scaling_factor(standardization),Standard_Torque_Ratio,Requested_spark_retard_angle_from_TCU,TCU_requests_engine_torque_limit_(ETL),TCU_requested_engine_RPM_increase,Target_engine_speed_used_in_lock-up_module,Glow_plug_control_request,Activation_of_Air_compressor,Torque_converter_speed,Current_Gear,Engine_coolant_temperature.1,Wheel_velocity_front_left-hand,Wheel_velocity_rear_right-hand,Wheel_velocity_front_right-hand,Wheel_velocity_rear_left-hand,Torque_converter_turbine_speed_-_Unfiltered,Clutch_operation_acknowledge,Converter_clutch,Gear_Selection,Vehicle_speed,Acceleration_speed_-_Longitudinal,Indication_of_brake_switch_ON/OFF,Master_cylinder_pressure,Calculated_road_gradient,Acceleration_speed_-_Lateral,Steering_wheel_speed,Steering_wheel_angle,Time(s),Class,PathOrder,is_anomaly
627.2,0.0,6.6,0.0,0.0,0,14.5,4,0,0,0,2.3,1252,14.8,8.2,-11.0,-7.9,93,630,14.1,45.1,2.3,63.3,-11.0,230,1,15,508,0.0,3040,0,0,1156.0,0,89,0.0,0.0,0.0,0.0,1169.5,1,0,0,0.0,-0.1,2,39.4,0.0,-6.3,308,-19.1,1,H,2,0
294.4,0.0,6.1,0.0,0.0,0,14.1,4,0,0,0,2.3,1071,5.1,8.2,-3.5,-4.9,93,650,5.1,21.6,2.0,61.3,-3.5,230,1,15,508,0.0,3040,0,0,1092.3,0,89,0.0,0.0,0.0,0.0,1088.0,1,0,0,0.0,-5.4,2,231.2,0.0,-5.4,0,-19.0,2,H,2,0
243.2,0.0,6.6,0.0,0.0,0,14.5,4,0,0,0,2.3,772,6.6,7.0,-3.1,-8.3,93,670,6.6,28.2,2.0,54.7,-3.0,230,1,15,508,0.0,3040,0,0,754.0,0,89,0.0,0.0,0.0,0.0,752.8,1,0,0,0.0,-0.2,2,80.4,0.0,-0.1,0,-19.2,3,H,2,0
256.0,0.0,6.1,0.0,0.0,0,14.1,4,0,0,0,2.3,699,6.3,6.3,-2.0,-13.9,93,670,6.3,31.8,2.0,53.5,-2.1,230,1,15,508,0.0,3040,0,0,677.5,0,89,0.0,0.0,0.0,0.0,677.5,1,0,0,0.0,-0.2,2,62.3,0.0,-0.1,0,-17.3,4,H,2,0
256.0,0.0,6.1,0.0,0.0,0,14.1,4,0,0,0,2.3,724,7.0,10.2,-17.8,-10.5,93,670,7.0,31.0,2.0,53.9,-17.5,230,1,15,508,0.0,3040,0,1,698.3,0,89,0.0,0.0,0.0,0.0,699.5,1,0,0,0.0,-0.2,2,56.3,0.0,-0.1,0,-17.3,5,H,2,0
243.2,0.0,6.6,0.0,0.0,0,14.5,4,0,0,0,2.3,753,8.2,15.6,-15.3,-8.3,93,670,8.2,31.0,2.0,54.3,-15.1,230,1,15,508,0.0,3040,0,1,733.5,0,89,0.0,0.0,0.0,0.0,733.5,1,0,0,0.0,-0.2,2,55.4,0.0,-0.1,0,-17.3,6,H,2,0
256.0,0.0,6.6,0.0,0.0,0,14.5,4,0,0,0,2.3,684,12.1,16.8,-10.6,-3.0,93,670,12.1,34.5,2.0,53.5,-10.4,230,1,15,508,0.0,3040,0,1,662.0,0,89,0.0,0.0,0.0,0.0,662.3,1,0,0,0.0,-0.2,2,51.3,0.0,-0.1,0,-17.3,7,H,2,0
256.0,0.0,6.6,0.0,0.0,0,14.5,4,0,0,0,2.3,656,15.6,18.4,-2.4,1.5,93,670,15.6,38.0,2.0,53.1,-2.0,230,1,15,508,0.0,3040,0,1,635.0,0,89,0.0,0.0,0.0,0.0,635.3,1,0,0,0.0,-0.2,2,51.0,0.0,-0.1,0,-17.3,8,H,2,0
281.6,0.0,7.1,0.0,0.0,0,14.9,4,0,0,0,2.3,641,18.8,18.8,1.3,3.0,92,670,18.8,42.7,2.0,53.1,1.3,230,1,15,508,0.0,3040,0,1,617.5,0,89,0.0,0.0,0.0,0.0,618.0,1,0,0,0.0,-0.2,2,50.8,0.0,-0.1,0,-17.3,9,H,2,0
332.8,0.0,7.1,0.0,0.0,0,15.3,4,0,0,0,2.3,649,20.7,19.5,0.2,0.4,92,670,20.7,47.5,2.0,53.1,0.1,230,1,15,508,0.0,3040,0,1,625.5,0,89,0.0,0.0,0.0,0.0,626.3,1,0,0,0.0,-0.2,2,50.7,0.0,-0.1,0,-17.2,10,H,2,0
