Fuel_consumption,Accelerator_Pedal_value,Throttle_position_signal,Short_Term_Fuel_Trim_Bank1,Intake_air_pressure,Filtered_Accelerator_Pedal_value,Absolute_throttle_position,Engine_soacking_time,Inhibition_of_engine_fuel_cut_off,Engine_in_fuel_cut_off,Fuel_Pressure,Long_Term_Fuel_Trim_Bank1,Engine_speed,Engine_torque_after_correction,Torque_of_friction,Flywheel_torque_(after_torque_interventions),Current_spark_timing,Engine_coolant_temperature,Engine_Idel_Target_Speed,Engine_torque,Calculated_LOAD_value,Minimum_indicated_engine_torque,Maximum_indicated_engine_torque,Flywheel_torque,Torque_scaling_factor(standardization),Standard_Torque_Ratio,Requested_spark_retard_angle_from_TCU,TCU_requests_engine_torque_limit_(ETL),TCU_requested_engine_RPM_increase,Target_engine_speed_used_in_lock-up_module,Glow_plug_control_request,Activation_of_Air_compressor,Torque_converter_speed,Current_Gear,Engine_coolant_temperature.1,Wheel_velocity_front_left-hand,Wheel_velocity_rear_right-hand,Wheel_velocity_front_right-hand,Wheel_velocity_rear_left-hand,Torque_converter_turbine_speed_-_Unfiltered,Clutch_operation_acknowledge,Converter_clutch,Gear_Selection,Vehicle_speed,Acceleration_speed_-_Longitudinal,Indication_of_brake_switch_ON/OFF,Master_cylinder_pressure,Calculated_road_gradient,Acceleration_speed_-_Lateral,Steering_wheel_speed,Steering_wheel_angle,Time(s),Class,PathOrder,is_anomaly
1203.2,0.0,9.4,0.0,66.0,0,16.5,1,0,0,0,2.3,1180,13.7,16.4,-26.6,-2.6,33,1060,12.9,53.7,2.0,70.7,-26.7,230,1,15,508,0.0,3040,0,0,1059.5,0,34,0.0,0.0,0.0,0.0,1071.3,1,0,0,0.0,-8.5,2,350.5,0.0,7.8,240,-7.2,1,J,1,0
550.4,0.0,7.1,0.0,31.0,0,14.9,1,0,0,0,2.3,1528,4.7,15.6,-24.3,12.4,33,1060,4.7,20.4,2.0,76.2,-24.3,230,1,15,508,0.0,3040,0,0,1515.8,0,34,0.0,0.0,0.0,0.0,1515.0,1,0,0,0.0,0.0,2,31.2,0.0,-0.1,0,-7.3,2,J,1,0
384.0,0.0,7.1,0.0,27.0,0,14.5,1,0,0,0,3.1,1351,6.3,15.2,-19.5,21.0,33,1060,6.6,17.3,2.3,73.0,-19.3,230,1,15,508,0.0,3040,0,0,1323.5,0,34,0.0,0.0,0.0,0.0,1322.0,1,0,0,0.0,0.0,2,25.6,0.0,-0.1,0,-7.3,3,J,1,0
345.6,0.0,7.1,0.0,29.0,0,14.5,1,0,0,0,3.1,1187,7.4,14.8,-18.3,18.8,33,1060,7.4,18.4,2.3,70.7,-18.2,230,1,15,508,0.0,3040,0,0,1149.3,0,34,0.0,0.0,0.0,0.0,1148.5,1,0,0,0.0,0.0,2,24.9,0.0,-0.1,0,-7.1,4,J,1,0
307.2,0.0,6.6,0.0,30.0,0,14.5,1,0,0,0,3.1,1084,8.6,14.5,-10.2,18.8,33,1060,8.6,18.8,2.3,69.1,-10.1,230,1,15,508,0.0,3040,0,0,1037.5,0,34,0.0,0.0,0.0,0.0,1037.0,1,0,0,0.0,0.0,2,24.4,0.0,-0.1,0,-7.1,5,J,1,0
294.4,0.0,6.6,0.0,30.0,0,14.5,1,0,0,0,3.9,1045,10.5,14.5,-7.3,21.8,33,1060,10.5,19.2,2.3,68.4,-7.4,230,1,15,508,0.0,3040,0,0,990.3,0,35,0.0,0.0,0.0,0.0,990.5,1,0,0,0.0,-0.1,2,29.3,0.0,-0.1,0,-7.2,6,J,1,0
307.2,0.0,6.6,0.0,31.0,0,14.5,1,0,0,0,3.9,1033,12.1,14.1,-0.9,24.0,33,1060,12.1,20.4,2.3,68.0,-0.9,230,1,15,508,0.0,3040,0,0,979.0,0,35,0.0,0.0,0.0,0.0,979.5,1,0,0,0.0,0.0,2,20.9,0.0,-0.1,0,-7.2,7,J,1,0
358.4,0.0,7.1,0.0,35.0,0,14.9,1,0,0,0,3.1,1031,14.8,14.8,-4.2,21.8,33,1060,14.8,24.3,2.3,68.0,-3.8,230,1,15,508,0.0,3040,0,0,974.3,0,35,0.0,0.0,0.0,0.0,975.3,1,0,0,0.0,0.0,2,17.2,0.0,-0.1,0,-7.3,8,J,1,0
409.6,0.0,7.5,0.0,38.0,0,15.3,1,0,0,0,3.1,1068,15.2,17.2,-8.5,16.9,33,1060,15.2,26.7,2.3,68.8,-8.4,230,1,15,508,0.0,3040,0,0,1013.8,0,35,0.0,0.0,0.0,0.0,1014.5,1,0,0,0.0,0.0,2,17.2,0.0,-0.1,0,-6.4,9,J,1,0
409.6,0.0,7.5,0.0,39.0,0,15.3,1,0,0,0,3.1,1072,15.2,18.4,-8.1,15.4,33,1060,15.2,27.8,2.3,68.8,-8.1,230,1,15,508,0.0,3040,0,0,1019.5,0,35,0.0,0.0,0.0,0.0,1020.0,1,0,0,0.0,0.0,2,17.3,0.0,-0.1,0,-6.4,10,J,1,0
