Fuel_consumption,Accelerator_Pedal_value,Throttle_position_signal,Short_Term_Fuel_Trim_Bank1,Intake_air_pressure,Filtered_Accelerator_Pedal_value,Absolute_throttle_position,Engine_soacking_time,Inhibition_of_engine_fuel_cut_off,Engine_in_fuel_cut_off,Fuel_Pressure,Long_Term_Fuel_Trim_Bank1,Engine_speed,Engine_torque_after_correction,Torque_of_friction,Flywheel_torque_(after_torque_interventions),Current_spark_timing,Engine_coolant_temperature,Engine_Idel_Target_Speed,Engine_torque,Calculated_LOAD_value,Minimum_indicated_engine_torque,Maximum_indicated_engine_torque,Flywheel_torque,Torque_scaling_factor(standardization),Standard_Torque_Ratio,Requested_spark_retard_angle_from_TCU,TCU_requests_engine_torque_limit_(ETL),TCU_requested_engine_RPM_increase,Target_engine_speed_used_in_lock-up_module,Glow_plug_control_request,Activation_of_Air_compressor,Torque_converter_speed,Current_Gear,Engine_coolant_temperature.1,Wheel_velocity_front_left-hand,Wheel_velocity_rear_right-hand,Wheel_velocity_front_right-hand,Wheel_velocity_rear_left-hand,Torque_converter_turbine_speed_-_Unfiltered,Clutch_operation_acknowledge,Converter_clutch,Gear_Selection,Vehicle_speed,Acceleration_speed_-_Longitudinal,Indication_of_brake_switch_ON/OFF,Master_cylinder_pressure,Calculated_road_gradient,Acceleration_speed_-_Lateral,Steering_wheel_speed,Steering_wheel_angle,Time(s),Class,PathOrder,is_anomaly
652.8,0.0,7.1,0.0,54.0,0,14.5,6,0,0,0,3.1,1302,14.1,10.2,-17.1,-7.5,90,630,13.7,42.4,2.0,65.2,-17.6,230,1,15,508,0.0,3040,0,0,1217.8,0,85,0.0,0.0,0.0,0.0,1231.5,1,0,0,0.0,-0.1,2,31.5,0.0,-6.3,320,-222.8,1,J,2,0
332.8,0.0,6.1,0.0,32.0,0,14.1,6,0,0,0,3.9,1120,5.1,10.2,-8.2,-5.3,90,650,5.1,22.0,2.3,63.3,-8.4,230,1,15,508,0.0,3040,0,0,1129.8,0,85,0.0,0.0,0.0,0.0,1125.5,1,0,0,0.0,-4.9,2,191.1,0.0,-4.8,0,-222.9,2,J,2,0
256.0,0.0,6.6,0.0,36.0,0,14.5,6,0,0,0,4.7,852,6.3,9.4,-7.7,-7.1,90,670,6.3,25.9,2.0,57.8,-7.4,230,1,15,508,0.0,3040,0,0,833.8,0,85,0.0,0.0,0.0,0.0,832.8,1,0,0,0.0,-0.2,2,26.9,0.0,-0.1,0,-222.7,3,J,2,0
268.8,0.0,6.1,0.0,40.0,0,14.1,6,0,0,0,4.7,728,6.6,8.6,-6.5,-10.1,90,670,6.6,29.8,2.0,55.1,-6.2,230,1,15,508,0.0,3040,0,0,706.8,0,85,0.0,0.0,0.0,0.0,706.5,1,0,0,0.0,-0.2,2,26.7,0.0,-0.1,0,-222.9,4,J,2,0
256.0,0.0,6.1,0.0,41.0,0,14.1,6,0,0,0,4.7,729,7.0,11.3,-19.4,-10.5,90,670,7.0,30.2,2.0,55.1,-19.4,230,1,15,508,0.0,3040,0,1,703.5,0,85,0.0,0.0,0.0,0.0,704.5,1,0,0,0.0,-0.2,2,23.4,0.0,-0.1,0,-222.8,5,J,2,0
256.0,0.0,6.6,0.0,41.0,0,14.5,6,0,0,0,4.7,724,9.0,15.6,-9.9,-6.8,90,670,9.0,31.0,2.0,55.1,-10.1,230,1,15,508,0.0,3040,0,1,706.3,0,85,0.0,0.0,0.0,0.0,706.0,1,0,0,0.0,-0.2,2,21.4,0.0,-0.1,0,-222.7,6,J,2,0
243.2,0.0,6.1,0.0,44.0,0,14.1,6,0,0,0,4.7,675,11.7,15.6,-10.0,-3.8,90,670,11.7,33.7,2.0,54.7,-9.7,230,1,15,508,0.0,3040,0,1,651.5,0,85,0.0,0.0,0.0,0.0,652.0,1,0,0,0.0,-0.2,2,20.9,0.0,-0.1,0,-222.9,7,J,2,0
243.2,0.0,6.1,0.0,43.0,0,14.1,6,0,0,0,4.7,661,12.5,15.6,-6.3,0.8,90,670,12.5,32.5,2.0,54.3,-6.2,230,1,15,508,0.0,3040,0,1,638.8,0,85,0.0,0.0,0.0,0.0,639.0,1,0,0,0.0,-0.2,2,20.7,0.0,-0.1,0,-222.9,8,J,2,0
256.0,0.0,6.6,0.0,47.0,0,14.5,6,0,0,0,4.7,645,16.0,17.2,1.4,4.5,90,670,16.4,36.5,2.0,54.3,1.5,230,1,15,508,0.0,3040,0,1,623.5,0,85,0.0,0.0,0.0,0.0,623.8,1,0,0,0.0,-0.2,2,20.6,0.0,-0.1,0,-222.8,9,J,2,0
294.4,0.0,7.1,0.0,53.0,0,14.5,6,0,0,0,3.9,637,19.1,18.0,4.4,2.6,90,670,19.1,42.4,2.0,53.9,4.5,230,1,15,508,0.0,3040,0,1,613.0,0,85,0.0,0.0,0.0,0.0,613.5,1,0,0,0.0,-0.2,2,20.5,0.0,-0.1,0,-222.9,10,J,2,0
