split_id,model,filename,best_threshold,best_f1,precision_best,recall_best,adj_f1_best,adj_precision_best,adj_recall_best,auroc,pr_auc
2,gated,2017-07-11_Seat_Leon_KA_S_Normal.csv,-1.247672438621521,0.12121212116193755,0.11428571428538775,0.1290322580640999,0.6666666666207886,0.49999999999919353,0.9999999999967742,0.9562048965522668,0.04898773420705808
2,gated,2018-02-23_Seat_Leon_RT_RT_Frei_Beschleunigung.csv,-2.9220848083496094,0.09177215188937621,0.0482529118136359,0.9354838709647243,0.09779179809792365,0.05140961857378915,0.9999999999967742,0.9648751897345629,0.07496104052096791
2,gated,2018-03-08_Seat_Leon_RT_S_Normal.csv,-1.510420322418213,0.0,0.0,0.0,0.0,0.0,0.0,0.7131981133473441,0.003226893571340414
2,gated,2017-07-13_Seat_Leon_KA_KA_Normal.csv,-1.9021223783493042,0.0,0.0,0.0,0.0,0.0,0.0,0.48587769925629487,0.0026921683831353967
2,gated,2017-07-27_Seat_Leon_KA_KA_2_Normal.csv,-1.1524595022201538,0.22580645156217483,0.22580645161217483,0.22580645161217483,0.720930232510357,0.5636363636353389,0.9999999999967742,0.9741950753057177,0.09865459693053859
2,gated,2017-08-04_Seat_Leon_S_RT_Normal.csv,-1.5204918384552002,0.13114754094548509,0.0879120879119913,0.2580645161281998,0.4275862068623448,0.271929824561165,0.9999999999967742,0.9804023639347708,0.05695923092297195
2,gated,2017-07-05_Seat_Leon_S_KA_Normal.csv,-2.181175947189331,0.04358353509505244,0.0235602094240776,0.2903225806442248,0.1425287356188812,0.07673267326730775,0.9999999999967742,0.9532936116299777,0.01633209868942411
2,gated,2018-02-21_Seat_Leon_BB_RT_Normal.csv,-2.00001859664917,0.19354838705191355,0.1451612903223465,0.2903225806442248,0.5391304347422912,0.3690476190471797,0.9999999999967742,0.9924652109057428,0.10706114038682753
2,gated,2017-07-14_Seat_Leon_KA_RT_Normal.csv,-1.613003134727478,0.04166666663954536,0.02484472049687898,0.1290322580640999,0.28310502280648864,0.1648936170211889,0.9999999999967742,0.9639362524181447,0.015152692793067362
2,gated,2018-02-26_Seat_Leon_KA_KA_Frei.csv,-1.3906577825546265,0.08333333328723959,0.11764705882283738,0.06451612903204995,0.8051948051446112,0.6739130434767958,0.9999999999967742,0.9337084958052699,0.04661355286475207
2,gated,2017-07-26_Seat_Leon_S_KA_Normal.csv,-3.7643375396728516,0.00448534529377573,0.0022480620155038585,0.9354838709647243,0.004793937987614157,0.0024027282591846037,0.9999999999967742,0.5117223154939862,0.0014417524699997433
2,gated,2017-08-08_Seat_Leon_RT_S_Normal.csv,-3.446043014526367,0.0208900999063956,0.01059419622293825,0.7419354838685744,0.028054298639765322,0.014226709499769884,0.9999999999967742,0.9282717717222972,0.008575624099991373
2,gated,2017-08-07_Seat_Leon_RT_KA_Frei_Vollbremsung.csv,-1.004298448562622,0.14545454540482644,0.16666666666597224,0.1290322580640999,0.7560975609267401,0.6078431372537101,0.9999999999967742,0.9943009375903514,0.11824536767794315
2,gated,2018-03-23_Seat_Leon_S_RT_Stau.csv,-1.6818770170211792,0.13592233005474597,0.09722222222208719,0.22580645161217483,0.48818897634028147,0.3229166666663303,0.9999999999967742,0.989464888134177,0.08036106529468488
2,gated,2018-02-14_Seat_Leon_RT_S_Normal.csv,-1.7494014501571655,0.15384615379786323,0.12765957446781348,0.19354838709614985,0.6019417475295692,0.43055555555495756,0.9999999999967742,0.9837848780604882,0.08621748772415248
2,gated,2017-07-12_Seat_Leon_RT_S_Normal.csv,-0.5587512850761414,0.0,0.0,0.0,0.0,0.0,0.0,0.8164415154538774,0.005334543831545376
2,gated,2017-08-10_Seat_Leon_RT_S_Normal.csv,-1.5777515172958374,0.05555555551452332,0.03896103896098836,0.09677419354807493,0.4558823529053093,0.2952380952378141,0.9999999999967742,0.9480761954894639,0.04755694199549767
2,gated,2018-02-16_Seat_Leon_S_RT_Normal.csv,-2.7972962856292725,0.07342657341629602,0.03881700554527933,0.6774193548365245,0.10652920961187101,0.05626134301269396,0.9999999999967742,0.9824552099425856,0.0338082530161165
2,gaussian,2017-07-11_Seat_Leon_KA_S_Normal.csv,-1.2795623540878296,0.051546391725672235,0.030674846625748056,0.16129032258012488,0.2818181817937149,0.16402116402107725,0.9999999999967742,0.9517962681692624,0.011624349757348437
2,gaussian,2018-02-23_Seat_Leon_RT_RT_Frei_Beschleunigung.csv,-2.930917978286743,0.07967032966215394,0.041606886657095894,0.9354838709647243,0.08493150684115931,0.044349070100136716,0.9999999999967742,0.958370004719448,0.038626441637365456
2,gaussian,2018-03-08_Seat_Leon_RT_S_Normal.csv,65.69011688232422,0.0,0.0,0.0,0.0,0.0,0.0,0.711134423565899,0.017694074422247085
2,gaussian,2017-07-13_Seat_Leon_KA_KA_Normal.csv,75.87884521484375,0.0,0.0,0.0,0.0,0.0,0.0,0.48544685920494113,0.010559477918025296
2,gaussian,2017-07-27_Seat_Leon_KA_KA_2_Normal.csv,-1.200301170349121,0.13913043474298675,0.09523809523798185,0.2580645161281998,0.4492753622833543,0.28971962616795355,0.9999999999967742,0.9708606667671889,0.04837368266851721
2,gaussian,2017-08-04_Seat_Leon_S_RT_Normal.csv,-1.599999189376831,0.07258064513935679,0.041474654377861075,0.2903225806442248,0.22962962960913308,0.12970711297065704,0.9999999999967742,0.9780794847038649,0.027685162624377445
2,gaussian,2017-07-05_Seat_Leon_S_KA_Normal.csv,-2.195948362350464,0.03396226413991669,0.018036072144284963,0.2903225806442248,0.11231884056906831,0.059500959692886844,0.9999999999967742,0.9489148549451633,0.013950020142668895
