fuel_usage,accelerator_position,throttle_position,short_fuel_bank,inhale_pressure,accelerator_position_filtered,throttle_position_abs,engine_pressure_maintanance_time,reduce_block_fuel,block_fuel,fuel_pressure,long_fuel_bank,engine_speed,engine_torque_revised,friction_torque,flywheel_torque_revised,current_fire_timing,cooling_temperature,engine_idle_slippage,engine_torque,calculation_overhead,engine_torque_min,engine_torque_max,flywheel_torque,torque_transform_coeff,standard_torque_ratio,fire_angle_delay_tcu,engine_torque_limit_tcu,engine_velocity_increase_tcu,target_engine_velocity_lockup,glow_plug_limit_request,compressor_activation,torque_converter_speed,current_gear,mission_oil_temp,wheel_velo_frontleft,wheel_velo_backright,wheel_velo_frontright,wheel_velo_backleft,torque_converter_turbin_speed,clutch_check,converter_clutch,gear_choice,car_speed,logitude_acceleration,brake_switch,brake_sylinder,road_slope,latitude_acceleration,steering_wheel_acceleration,steering_wheel_angle,is_anomaly
1600.0,0.0,0.0,0.0,59,0.0,17.6,255,0,0,0,1.6,1525.0,19.5,17.6,0.0,-5.3,27,1530,19.5,61.2,12.1,69.9,0.0,280,1.0,15.0,508,0.0,500,0,0,1490.5,0,28,0.0,0.0,0.0,0.0,1490.5,0,0,0,0.0,-10.2,1,0.0,0.0,-10.2,0,5.6,0
1472.0,0.0,0.0,0.0,58,0.0,17.3,255,0,0,0,1.6,1535.0,18.8,17.6,0.0,-5.6,27,1520,18.8,60.4,11.7,69.9,0.0,280,1.0,15.0,508,0.0,500,0,0,1493.3,0,28,0.0,0.0,0.0,0.0,1493.3,0,0,0,0.0,-10.2,1,0.0,0.0,-10.2,0,5.6,0
1395.2,0.0,0.0,0.0,58,0.0,17.3,255,0,0,0,1.6,1522.0,18.8,17.2,0.0,-5.3,27,1520,18.8,59.6,11.3,69.9,0.0,280,1.0,15.0,508,0.0,500,0,0,1480.0,0,28,0.0,0.0,0.0,0.0,1480.0,0,0,0,0.0,-10.2,1,0.0,0.0,-10.2,0,5.6,0
1331.2,0.0,0.0,0.0,58,0.0,17.3,255,0,0,0,1.6,1501.0,19.1,16.4,0.0,-4.9,27,1510,19.1,60.0,11.3,69.1,0.0,280,1.0,15.0,508,0.0,500,0,0,1454.5,0,29,0.0,0.0,0.0,0.0,1454.5,0,0,0,0.0,-10.2,1,0.0,0.0,-10.2,0,5.6,0
1305.6,0.0,0.0,0.0,59,0.0,17.3,255,0,0,0,1.6,1481.0,19.9,16.4,0.0,-4.9,28,1510,19.9,60.4,11.7,68.8,0.0,280,1.0,15.0,508,0.0,500,0,0,1420.3,0,29,0.0,0.0,0.0,0.0,1420.5,0,0,0,0.0,-10.2,1,0.0,0.0,-10.2,0,5.6,0
1305.6,0.0,0.0,0.0,59,0.0,16.9,255,0,0,0,1.6,1467.0,20.3,15.6,0.0,-4.5,28,1510,20.3,61.2,12.1,68.4,0.0,280,1.0,15.0,508,0.0,500,0,1,1389.0,0,29,0.0,0.0,0.0,0.0,1389.0,0,0,0,0.0,-10.2,1,0.0,0.0,-10.2,0,5.6,0
921.6,0.0,0.0,0.0,46,0.0,15.3,255,0,0,0,1.6,1543.0,16.8,15.6,0.0,4.1,28,1510,16.8,47.1,7.0,69.5,0.0,280,1.0,15.0,508,0.0,500,0,1,1468.3,0,29,0.0,0.0,0.0,0.0,1468.3,0,0,0,0.0,-10.2,1,0.0,0.0,-10.2,0,5.6,0
819.2,0.0,0.0,0.0,40,0.0,15.3,255,0,0,0,1.6,1518.0,17.2,15.6,0.0,10.1,28,1500,17.2,41.6,5.9,69.9,0.0,280,1.0,15.0,508,0.0,500,0,1,1445.5,0,29,0.0,0.0,0.0,0.0,1445.5,0,0,0,0.0,-10.2,1,0.0,0.0,-10.2,0,5.6,0
793.6,0.0,0.0,0.0,40,0.0,15.3,255,0,0,0,1.6,1487.0,18.0,15.6,0.0,11.6,29,1500,18.0,41.6,5.9,69.1,0.0,280,1.0,15.0,508,0.0,500,0,1,1409.3,0,29,0.0,0.0,0.0,0.0,1409.3,0,0,0,0.0,-10.2,1,0.0,0.0,-10.2,0,5.6,0
870.4,0.0,0.0,0.0,42,0.0,15.7,255,0,0,0,1.6,1495.0,18.8,16.8,0.0,10.9,29,1490,18.8,43.5,6.3,69.1,0.0,280,1.0,15.0,508,0.0,500,0,1,1414.5,0,29,0.0,0.0,0.0,0.0,1414.3,0,0,0,0.0,-10.2,1,0.0,0.0,-10.2,0,5.6,0
921.6,0.0,0.0,0.0,43,0.0,15.7,255,0,0,0,1.6,1515.0,18.8,17.6,0.0,9.0,29,1490,18.8,45.1,6.6,69.5,0.0,280,1.0,15.0,508,0.0,500,0,1,1435.3,0,29,0.0,0.0,0.0,0.0,1435.3,0,0,0,0.0,-10.2,1,0.0,0.0,-10.2,0,5.6,0
883.2,0.0,0.0,-0.8,44,0.0,15.7,255,0,0,0,1.6,1517.0,18.8,18.0,0.0,9.0,29,1480,18.8,45.5,6.6,69.9,0.0,280,1.0,15.0,508,0.0,500,0,1,1437.8,0,29,0.0,0.0,0.0,0.0,1437.8,0,0,0,0.0,-10.2,1,0.0,0.0,-10.2,0,5.6,0
