fuel_usage,accelerator_position,throttle_position,short_fuel_bank,inhale_pressure,accelerator_position_filtered,throttle_position_abs,engine_pressure_maintanance_time,reduce_block_fuel,block_fuel,fuel_pressure,long_fuel_bank,engine_speed,engine_torque_revised,friction_torque,flywheel_torque_revised,current_fire_timing,cooling_temperature,engine_idle_slippage,engine_torque,calculation_overhead,engine_torque_min,engine_torque_max,flywheel_torque,torque_transform_coeff,standard_torque_ratio,fire_angle_delay_tcu,engine_torque_limit_tcu,engine_velocity_increase_tcu,target_engine_velocity_lockup,glow_plug_limit_request,compressor_activation,torque_converter_speed,current_gear,mission_oil_temp,wheel_velo_frontleft,wheel_velo_backright,wheel_velo_frontright,wheel_velo_backleft,torque_converter_turbin_speed,clutch_check,converter_clutch,gear_choice,car_speed,logitude_acceleration,brake_switch,brake_sylinder,road_slope,latitude_acceleration,steering_wheel_acceleration,steering_wheel_angle,is_anomaly
371.2,0.0,0.0,0.0,41,0.0,13.3,255,0,0,0,7.0,821.0,17.6,17.6,0.0,10.5,57,810,17.6,41.6,11.7,58.2,0.0,280,1.0,15.0,508,0.0,500,0,1,709.8,0,33,0.0,0.0,0.0,0.0,709.8,0,0,0,0.0,-10.2,1,0.0,0.0,-10.2,0,-0.2,0
345.6,0.0,0.0,0.0,41,0.0,13.3,255,0,0,0,7.0,820.0,17.6,17.6,0.0,10.5,57,810,17.6,41.2,11.7,58.2,0.0,280,1.0,15.0,508,0.0,500,0,1,709.0,0,33,0.0,0.0,0.0,0.0,709.0,0,0,0,0.0,-10.2,1,0.0,0.0,-10.2,0,-0.2,0
358.4,0.0,0.0,0.0,40,0.0,13.3,255,0,0,0,7.0,821.0,17.6,17.6,0.0,9.4,57,810,17.6,41.2,11.3,58.2,0.0,280,1.0,15.0,508,0.0,500,0,1,710.8,0,33,0.0,0.0,0.0,0.0,710.8,0,0,0,0.0,-10.2,1,0.0,0.0,-10.2,0,-0.2,0
345.6,0.0,0.0,0.0,41,0.0,13.3,255,0,0,0,7.0,813.0,17.6,17.6,0.0,10.5,58,810,17.6,41.6,11.3,58.2,0.0,280,1.0,15.0,508,0.0,500,0,1,702.3,0,33,0.0,0.0,0.0,0.0,702.3,0,0,0,0.0,-10.2,1,0.0,0.0,-10.2,0,-0.2,0
358.4,0.0,0.0,0.0,41,0.0,13.3,255,0,0,0,7.0,817.0,17.6,17.6,0.0,9.4,58,810,17.6,41.2,11.3,58.2,0.0,280,1.0,15.0,508,0.0,500,0,1,706.3,0,33,0.0,0.0,0.0,0.0,706.3,0,0,0,0.0,-10.2,1,0.0,0.0,-10.2,0,-0.3,0
345.6,0.0,0.0,-0.8,40,0.0,13.3,255,0,0,0,7.0,813.0,17.6,17.6,0.0,10.5,58,810,17.6,41.2,11.3,58.2,0.0,280,1.0,15.0,508,0.0,500,0,1,702.5,0,33,0.0,0.0,0.0,0.0,702.5,0,0,0,0.0,-10.2,1,0.0,0.0,-10.2,0,-0.3,0
307.2,0.0,0.0,-0.8,40,0.0,13.3,255,0,0,0,7.0,818.0,17.6,17.6,0.0,10.5,58,810,17.6,41.2,11.3,58.2,0.0,280,1.0,15.0,508,0.0,500,0,1,707.3,0,33,0.0,0.0,0.0,0.0,707.3,0,0,0,0.0,-10.2,1,0.0,0.0,-10.2,0,-0.3,0
345.6,0.0,0.0,-0.8,40,0.0,13.3,255,0,0,0,7.0,816.0,17.6,17.6,0.0,11.3,58,800,17.6,40.8,11.3,58.2,0.0,280,1.0,15.0,508,0.0,500,0,1,705.3,0,33,0.0,0.0,0.0,0.0,705.3,0,0,0,0.0,-10.2,1,0.0,0.0,-10.2,0,-0.3,0
358.4,0.0,0.0,-0.8,40,0.0,13.3,255,0,0,0,7.0,809.0,17.6,17.6,0.0,10.1,59,800,17.6,41.2,11.3,58.2,0.0,280,1.0,15.0,508,0.0,500,0,1,699.5,0,33,0.0,0.0,0.0,0.0,699.5,0,0,0,0.0,-10.2,1,0.0,0.0,-10.2,0,-0.3,0
345.6,0.0,0.0,0.0,40,0.0,13.3,255,0,0,0,7.0,807.0,17.6,17.6,0.0,10.1,59,800,17.6,41.2,11.3,58.2,0.0,280,1.0,15.0,508,0.0,500,0,1,696.3,0,33,0.0,0.0,0.0,0.0,696.3,0,0,0,0.0,-10.2,1,0.0,0.0,-10.2,0,-0.3,0
358.4,0.0,0.0,0.0,40,0.0,13.3,255,0,0,0,7.0,810.0,17.6,17.6,0.0,9.8,59,800,17.6,41.2,11.3,58.2,0.0,280,1.0,15.0,508,0.0,500,0,1,699.5,0,33,0.0,0.0,0.0,0.0,699.5,0,0,0,0.0,-10.2,1,0.0,0.0,-10.2,0,-0.3,0
345.6,0.0,0.0,0.0,40,0.0,13.3,255,0,0,0,7.0,807.0,17.6,17.6,0.0,10.5,59,800,17.6,41.2,11.3,58.2,0.0,280,1.0,15.0,508,0.0,500,0,1,697.0,0,33,0.0,0.0,0.0,0.0,697.0,0,0,0,0.0,-10.2,1,0.0,0.0,-10.2,0,-0.3,0
345.6,0.0,0.0,-0.8,39,0.0,12.9,255,0,0,0,7.0,812.0,17.2,17.6,0.0,10.9,59,800,17.2,40.8,10.9,58.2,0.0,280,1.0,15.0,508,0.0,500,0,1,701.8,0,33,0.0,0.0,0.0,0.0,701.5,0,0,0,0.0,-10.2,1,0.0,0.0,-10.2,0,-0.3,0
332.8,0.0,0.0,-0.8,38,0.0,12.9,255,0,0,0,7.0,802.0,17.2,17.6,0.0,18.8,59,800,17.2,39.2,10.9,57.8,0.0,280,1.0,15.0,508,0.0,500,0,1,693.0,0,33,0.0,0.0,0.0,0.0,693.0,0,0,0,0.0,-10.2,1,0.0,0.0,-10.2,0,-0.3,0
345.6,0.0,0.0,0.0,40,0.0,13.3,255,0,0,0,7.0,803.0,17.6,17.6,0.0,10.1,60,800,17.6,41.2,11.3,57.8,0.0,280,1.0,15.0,508,0.0,500,0,1,691.8,0,33,0.0,0.0,0.0,0.0,691.8,0,0,0,0.0,-10.2,1,0.0,0.0,-10.2,0,-0.3,0
358.4,0.0,0.0,-0.8,41,0.0,13.3,255,0,0,0,7.0,802.0,17.6,17.6,0.0,9.0,60,800,17.6,41.6,11.3,57.8,0.0,280,1.0,15.0,508,0.0,500,0,1,692.0,0,33,0.0,0.0,0.0,0.0,692.0,0,0,0,0.0,-10.2,1,0.0,0.0,-10.2,0,-0.3,0
358.4,0.0,0.0,0.0,41,0.0,13.3,255,0,0,0,7.0,800.0,17.6,17.6,0.0,9.0,60,800,17.6,41.6,11.7,57.8,0.0,280,1.0,15.0,508,0.0,500,0,1,690.0,0,33,0.0,0.0,0.0,0.0,690.0,0,0,0,0.0,-10.2,1,0.0,0.0,-10.2,0,-0.3,0
