fuel_usage,accelerator_position,throttle_position,short_fuel_bank,inhale_pressure,accelerator_position_filtered,throttle_position_abs,engine_pressure_maintanance_time,reduce_block_fuel,block_fuel,fuel_pressure,long_fuel_bank,engine_speed,engine_torque_revised,friction_torque,flywheel_torque_revised,current_fire_timing,cooling_temperature,engine_idle_slippage,engine_torque,calculation_overhead,engine_torque_min,engine_torque_max,flywheel_torque,torque_transform_coeff,standard_torque_ratio,fire_angle_delay_tcu,engine_torque_limit_tcu,engine_velocity_increase_tcu,target_engine_velocity_lockup,glow_plug_limit_request,compressor_activation,torque_converter_speed,current_gear,mission_oil_temp,wheel_velo_frontleft,wheel_velo_backright,wheel_velo_frontright,wheel_velo_backleft,torque_converter_turbin_speed,clutch_check,converter_clutch,gear_choice,car_speed,logitude_acceleration,brake_switch,brake_sylinder,road_slope,latitude_acceleration,steering_wheel_acceleration,steering_wheel_angle,is_anomaly
1356.8,0.0,0.0,0.0,45,0.0,16.5,255,0,0,0,0.8,1646.0,16.8,18.4,0.0,3.4,27,1550,16.8,46.3,7.0,70.3,0.0,280,1.0,15.0,508,0.0,500,0,0,1620.0,0,27,0.0,0.0,0.0,0.0,1620.0,0,0,0,0.0,-10.2,2,0.0,0.0,-10.2,0,12.1,0
1587.2,0.0,0.0,0.0,58,0.0,17.3,255,0,0,0,0.8,1524.0,20.3,17.6,0.0,-3.4,27,1540,20.3,58.4,11.3,69.5,0.0,280,1.0,15.0,508,0.0,500,0,0,1493.3,0,27,0.0,0.0,0.0,0.0,1493.3,0,0,0,0.0,-10.2,2,0.0,0.0,-10.2,0,12.1,0
1548.8,0.0,0.0,0.0,62,0.0,17.6,255,0,0,0,0.8,1488.0,21.9,17.2,0.0,-4.5,27,1540,21.9,63.1,12.5,69.1,0.0,280,1.0,15.0,508,0.0,500,0,0,1451.8,0,27,0.0,0.0,0.0,0.0,1451.8,0,0,0,0.0,-10.2,2,0.0,0.0,-10.2,0,12.1,0
1446.4,0.0,0.0,0.0,60,0.0,17.3,255,0,0,0,0.8,1507.0,19.9,16.4,0.0,-5.3,27,1540,19.9,61.2,11.7,69.5,0.0,280,1.0,15.0,508,0.0,500,0,0,1459.0,0,27,0.0,0.0,0.0,0.0,1459.0,0,0,0,0.0,-10.2,2,0.0,0.0,-10.2,0,12.1,0
1344.0,0.0,0.0,0.0,60,0.0,17.3,255,0,0,0,0.0,1448.0,22.7,15.2,0.0,-2.6,27,1470,22.7,61.2,12.1,68.0,0.0,280,1.0,15.0,226,0.0,500,0,0,1350.3,0,28,0.0,0.0,0.0,0.0,1350.3,0,0,5,0.0,-10.2,2,0.0,0.0,-10.2,0,12.1,0
1164.8,0.0,0.0,0.0,69,0.0,16.5,255,0,0,0,0.0,1046.0,28.9,15.6,0.0,-4.9,27,1040,28.9,70.6,16.8,61.7,0.0,280,1.0,15.0,136,0.0,500,0,0,525.8,0,28,0.0,0.0,0.0,0.0,525.8,0,0,5,0.0,-10.2,1,0.0,0.0,-10.2,0,12.3,0
729.6,0.0,0.0,0.0,66,0.0,14.9,255,0,0,0,0.8,784.0,26.2,16.4,0.0,-7.1,27,810,26.2,67.1,22.3,57.4,0.0,280,1.0,15.0,508,0.0,500,0,0,163.8,1,28,1.0,0.1,0.1,1.0,163.8,0,0,5,1.0,-10.2,1,0.0,0.0,-10.2,0,10.3,0
678.4,0.0,0.0,0.0,63,0.0,14.5,255,0,0,0,1.6,787.0,25.4,16.8,0.0,-5.6,27,810,25.4,63.5,21.9,57.8,0.0,280,1.0,15.0,508,0.0,500,0,1,297.0,1,28,2.3,1.7,1.8,2.3,297.0,0,0,5,2.0,-10.2,1,0.0,0.0,-10.2,0,7.2,0
588.8,0.0,0.0,0.0,57,0.0,14.1,255,0,0,0,1.6,809.0,23.8,16.8,0.0,-1.1,27,810,23.8,57.6,17.6,57.8,0.0,280,1.0,15.0,508,0.0,500,0,1,382.5,1,28,3.0,2.1,2.1,3.1,382.5,0,0,5,3.0,-10.2,2,0.0,0.0,-10.2,28,-31.2,0
563.2,0.0,0.0,0.0,53,0.0,14.1,255,0,0,0,1.6,804.0,24.6,18.4,0.0,5.3,27,810,24.6,54.1,16.0,57.8,0.0,280,1.0,15.0,508,0.0,500,0,1,302.5,1,28,2.5,1.7,1.7,2.5,302.5,0,0,5,2.0,-10.2,2,0.0,0.0,-10.2,148,-187.0,0
