fuel_usage,accelerator_position,throttle_position,short_fuel_bank,inhale_pressure,accelerator_position_filtered,throttle_position_abs,engine_pressure_maintanance_time,reduce_block_fuel,block_fuel,fuel_pressure,long_fuel_bank,engine_speed,engine_torque_revised,friction_torque,flywheel_torque_revised,current_fire_timing,cooling_temperature,engine_idle_slippage,engine_torque,calculation_overhead,engine_torque_min,engine_torque_max,flywheel_torque,torque_transform_coeff,standard_torque_ratio,fire_angle_delay_tcu,engine_torque_limit_tcu,engine_velocity_increase_tcu,target_engine_velocity_lockup,glow_plug_limit_request,compressor_activation,torque_converter_speed,current_gear,mission_oil_temp,wheel_velo_frontleft,wheel_velo_backright,wheel_velo_frontright,wheel_velo_backleft,torque_converter_turbin_speed,clutch_check,converter_clutch,gear_choice,car_speed,logitude_acceleration,brake_switch,brake_sylinder,road_slope,latitude_acceleration,steering_wheel_acceleration,steering_wheel_angle,is_anomaly
499.2,0.0,0.0,0.0,33,0.0,13.3,0,0,0,0,1.6,1123.0,13.3,17.6,0.0,11.6,48,880,13.3,33.7,4.7,63.3,0.0,280,1.0,15.0,508,0.0,500,0,0,1081.3,0,31,0.0,0.0,0.0,0.0,1081.3,0,0,0,0.0,-10.2,2,0.0,0.0,-10.2,0,27.6,0
422.4,0.0,0.0,0.0,35,0.0,13.3,0,0,0,0,3.1,948.0,15.2,17.2,0.0,15.8,48,880,15.2,35.7,5.9,61.3,0.0,280,1.0,15.0,508,0.0,500,0,0,870.8,0,31,0.0,0.0,0.0,0.0,870.8,0,0,0,0.0,-10.2,2,0.0,0.0,-10.2,0,27.6,0
435.2,0.0,0.0,0.0,36,0.0,13.3,0,0,0,0,3.1,932.0,15.6,16.4,0.0,12.0,48,880,15.6,37.3,6.6,60.9,0.0,280,1.0,15.0,508,0.0,500,0,0,837.5,0,31,0.0,0.0,0.0,0.0,837.5,0,0,0,0.0,-10.2,2,0.0,0.0,-10.2,0,27.6,0
422.4,0.0,0.0,0.0,37,0.0,13.3,0,0,0,0,3.1,908.0,15.2,15.6,0.0,10.5,48,880,15.2,37.6,7.0,60.2,0.0,280,1.0,15.0,508,0.0,500,0,0,806.5,0,31,0.0,0.0,0.0,0.0,806.5,0,0,0,0.0,-10.2,2,0.0,0.0,-10.2,0,27.6,0
396.8,0.0,0.0,0.0,37,0.0,13.3,0,0,0,0,3.1,879.0,15.2,14.8,0.0,10.9,49,880,15.2,37.6,7.4,59.8,0.0,280,1.0,15.0,508,0.0,500,0,0,770.5,0,31,0.0,0.0,0.0,0.0,770.5,0,0,0,0.0,-10.2,2,0.0,0.0,-10.2,0,27.5,0
384.0,0.0,0.0,0.0,37,0.0,13.3,0,0,0,0,3.1,871.0,15.6,14.5,0.0,12.8,49,870,15.6,37.3,7.4,59.8,0.0,280,1.0,15.0,508,0.0,500,0,0,760.0,0,31,0.0,0.0,0.0,0.0,760.0,0,0,0,0.0,-10.2,2,0.0,0.0,-10.2,0,27.4,0
384.0,0.0,0.0,0.0,36,0.0,13.3,0,0,0,0,3.1,868.0,15.6,14.5,0.0,13.9,50,870,15.6,37.3,7.4,59.4,0.0,280,1.0,15.0,508,0.0,500,0,0,756.5,0,31,0.0,0.0,0.0,0.0,756.5,0,0,0,0.0,-10.2,2,0.0,0.0,-10.2,0,27.4,0
358.4,0.0,0.0,-2.3,36,0.0,13.3,0,0,0,0,3.1,858.0,15.6,14.1,0.0,13.5,50,870,15.6,37.3,7.4,59.0,0.0,280,1.0,15.0,508,0.0,500,0,1,746.8,0,31,0.0,0.0,0.0,0.0,746.8,0,0,0,0.0,-10.2,2,0.0,0.0,-10.2,0,27.4,0
371.2,0.0,0.0,-3.9,37,0.0,13.3,0,0,0,0,3.9,856.0,16.4,15.2,0.0,19.9,51,870,16.4,38.0,7.8,59.0,0.0,280,1.0,15.0,508,0.0,500,0,1,744.5,0,31,0.0,0.0,0.0,0.0,744.5,0,0,0,0.0,-10.2,2,0.0,0.0,-10.2,0,27.4,0
384.0,0.0,0.0,-2.3,38,0.0,13.3,0,0,0,0,3.1,857.0,17.6,16.0,0.0,18.4,51,870,17.6,39.6,8.2,59.0,0.0,280,1.0,15.0,508,0.0,500,0,1,744.3,0,31,0.0,0.0,0.0,0.0,744.3,0,0,0,0.0,-10.2,2,0.0,0.0,-10.2,0,27.4,0
