fuel_usage,accelerator_position,throttle_position,short_fuel_bank,inhale_pressure,accelerator_position_filtered,throttle_position_abs,engine_pressure_maintanance_time,reduce_block_fuel,block_fuel,fuel_pressure,long_fuel_bank,engine_speed,engine_torque_revised,friction_torque,flywheel_torque_revised,current_fire_timing,cooling_temperature,engine_idle_slippage,engine_torque,calculation_overhead,engine_torque_min,engine_torque_max,flywheel_torque,torque_transform_coeff,standard_torque_ratio,fire_angle_delay_tcu,engine_torque_limit_tcu,engine_velocity_increase_tcu,target_engine_velocity_lockup,glow_plug_limit_request,compressor_activation,torque_converter_speed,current_gear,mission_oil_temp,wheel_velo_frontleft,wheel_velo_backright,wheel_velo_frontright,wheel_velo_backleft,torque_converter_turbin_speed,clutch_check,converter_clutch,gear_choice,car_speed,logitude_acceleration,brake_switch,brake_sylinder,road_slope,latitude_acceleration,steering_wheel_acceleration,steering_wheel_angle,is_anomaly
1881.6,0.0,0.0,0.0,49,0.0,15.3,255,0,0,0,1.6,1863.0,19.1,18.8,0.0,9.4,22,1580,19.1,50.6,7.4,71.1,0.0,280,1.0,15.0,508,0.0,500,0,0,22.3,0,23,0.0,0.0,0.0,0.0,22.3,0,0,0,0.0,-10.2,2,0.0,0.0,-10.2,0,1.1,0
1126.4,0.0,0.0,0.0,33,0.0,15.3,255,0,0,0,2.3,1792.0,14.8,20.3,0.0,18.8,22,1580,14.8,34.9,4.7,71.5,0.0,280,1.0,15.0,508,0.0,500,0,0,95.8,0,23,0.0,0.0,0.0,0.0,95.8,0,0,0,0.0,-10.2,2,0.0,0.0,-10.2,0,1.1,0
1497.6,0.0,0.0,0.0,45,0.0,16.9,255,0,0,0,2.3,1694.0,17.2,19.1,0.0,6.8,22,1580,17.2,46.3,6.3,70.7,0.0,280,1.0,15.0,508,0.0,500,0,0,282.0,0,23,0.0,0.0,0.0,0.0,282.0,0,0,0,0.0,-10.2,2,0.0,0.0,-10.2,0,1.1,0
1907.2,0.0,0.0,0.0,64,0.0,18.0,255,0,0,0,2.3,1493.0,24.6,17.2,0.0,-2.3,22,1580,24.6,65.9,12.1,69.1,0.0,280,1.0,15.0,508,0.0,500,0,0,872.3,0,23,0.0,0.0,0.0,0.0,872.3,0,0,0,0.0,-10.2,2,0.0,0.0,-10.2,0,1.5,0
1600.0,0.0,0.0,0.0,61,0.0,17.6,255,0,0,0,2.3,1541.0,20.3,16.4,0.0,-4.5,22,1580,20.3,62.7,11.3,69.5,0.0,280,1.0,15.0,508,0.0,500,0,0,1328.3,0,23,0.0,0.0,0.0,0.0,1328.3,0,0,0,0.0,-10.2,2,0.0,0.0,-10.2,0,1.5,0
1395.2,0.0,0.0,0.0,56,0.0,17.3,255,0,0,0,2.3,1580.0,17.6,15.6,0.0,-4.1,23,1570,17.6,57.6,10.2,69.9,0.0,280,1.0,15.0,508,0.0,500,0,0,1487.5,0,23,0.0,0.0,0.0,0.0,1487.5,0,0,0,0.0,-10.2,2,0.0,0.0,-10.2,0,1.8,0
1408.0,0.0,0.0,0.0,57,0.0,17.3,255,0,0,0,2.3,1543.0,19.5,15.2,0.0,-3.0,23,1570,19.5,58.4,10.9,69.9,0.0,280,1.0,15.0,508,0.0,500,0,0,1477.3,0,23,0.0,0.0,0.0,0.0,1477.3,0,0,0,0.0,-10.2,2,0.0,0.0,-10.2,0,1.8,0
1420.8,0.0,0.0,0.0,59,0.0,17.3,255,0,0,0,2.3,1520.0,20.7,15.6,0.0,-3.4,23,1570,20.7,60.8,11.7,69.5,0.0,280,1.0,15.0,508,0.0,500,0,0,1458.8,0,23,0.0,0.0,0.0,0.0,1458.8,0,0,0,0.0,-10.2,2,0.0,0.0,-10.2,0,1.9,0
1420.8,0.0,0.0,0.0,59,0.0,16.9,255,0,0,0,2.3,1542.0,19.5,15.2,0.0,-3.8,23,1560,19.5,60.8,10.9,69.9,0.0,280,1.0,15.0,508,0.0,500,0,1,1472.3,0,23,0.0,0.0,0.0,0.0,1472.3,0,0,0,0.0,-10.2,2,0.0,0.0,-10.2,0,1.9,0
908.8,0.0,0.0,0.0,43,0.0,15.3,255,0,0,0,2.3,1635.0,14.8,14.8,0.0,6.4,23,1560,14.8,44.3,5.5,70.3,0.0,280,1.0,15.0,508,0.0,500,0,1,1571.0,0,23,0.0,0.0,0.0,0.0,1570.5,0,0,0,0.0,-10.2,2,0.0,0.0,-10.2,0,1.9,0
819.2,0.0,0.0,0.0,39,0.0,15.3,255,0,0,0,2.3,1586.0,16.0,14.8,0.0,12.4,24,1550,16.0,39.6,4.7,69.9,0.0,280,1.0,15.0,508,0.0,500,0,1,1526.0,0,23,0.0,0.0,0.0,0.0,1526.5,0,0,0,0.0,-10.2,2,0.0,0.0,-10.2,0,1.8,0
870.4,0.0,0.0,0.0,40,0.0,15.7,255,0,0,0,2.3,1560.0,17.2,14.8,0.0,12.4,24,1550,17.2,41.2,5.1,69.9,0.0,280,1.0,15.0,508,0.0,500,0,1,1490.8,0,24,0.0,0.0,0.0,0.0,1490.8,0,0,0,0.0,-10.2,2,0.0,0.0,-10.2,0,1.5,0
908.8,0.0,0.0,0.0,41,0.0,15.7,255,0,0,0,2.3,1572.0,17.6,16.4,0.0,12.0,24,1550,17.6,42.4,5.5,69.9,0.0,280,1.0,15.0,508,0.0,500,0,1,1495.0,0,24,0.0,0.0,0.0,0.0,1495.0,0,0,0,0.0,-10.2,2,0.0,0.0,-10.2,0,1.5,0
960.0,0.0,0.0,0.0,42,0.0,15.7,255,0,0,0,2.3,1590.0,18.0,17.6,0.0,10.9,24,1550,18.0,43.5,5.9,70.3,0.0,280,1.0,15.0,508,0.0,500,0,1,1509.8,0,24,0.0,0.0,0.0,0.0,1509.8,0,0,0,0.0,-10.2,2,0.0,0.0,-10.2,0,0.8,0
934.4,0.0,0.0,0.0,42,0.0,15.7,255,0,0,0,2.3,1575.0,18.0,17.6,0.0,11.3,24,1540,18.0,43.5,5.5,69.9,0.0,280,1.0,15.0,508,0.0,500,0,1,1487.3,0,24,0.0,0.0,0.0,0.0,1487.3,0,0,0,0.0,-10.2,2,0.0,0.0,-10.2,0,0.9,0
908.8,0.0,0.0,0.0,43,0.0,15.7,255,0,0,0,2.3,1563.0,18.0,17.6,0.0,11.3,24,1530,18.0,43.5,5.5,69.9,0.0,280,1.0,15.0,508,0.0,500,0,1,1471.3,0,24,0.0,0.0,0.0,0.0,1471.3,0,0,0,0.0,-10.2,2,0.0,0.0,-10.2,0,0.9,0
883.2,0.0,0.0,0.0,42,0.0,15.7,255,0,0,0,2.3,1544.0,18.4,17.6,0.0,11.3,24,1520,18.4,43.5,5.5,69.9,0.0,280,1.0,15.0,508,0.0,500,0,1,1451.0,0,24,0.0,0.0,0.0,0.0,1451.0,0,0,0,0.0,-10.2,2,0.0,0.0,-10.2,0,0.9,0
883.2,0.0,0.0,0.0,42,0.0,15.7,255,0,0,0,2.3,1532.0,18.4,17.6,0.0,11.3,25,1510,18.4,43.5,5.5,69.9,0.0,280,1.0,15.0,508,0.0,500,0,1,1435.8,0,24,0.0,0.0,0.0,0.0,1435.8,0,0,0,0.0,-10.2,2,0.0,0.0,-10.2,0,0.6,0
870.4,0.0,0.0,-0.8,42,0.0,15.7,255,0,0,0,2.3,1521.0,18.4,17.6,0.0,11.6,25,1500,18.4,43.1,6.6,69.9,0.0,280,1.0,15.0,508,0.0,500,0,1,1424.5,0,24,0.0,0.0,0.0,0.0,1424.5,0,0,0,0.0,-10.2,2,0.0,0.0,-10.2,0,0.6,0
857.6,0.0,0.0,-0.8,42,0.0,15.7,255,0,0,0,2.3,1499.0,18.8,17.6,0.0,11.6,25,1490,18.8,43.1,7.8,69.1,0.0,280,1.0,15.0,508,0.0,500,0,1,1403.0,0,24,0.0,0.0,0.0,0.0,1403.0,0,0,0,0.0,-10.2,2,0.0,0.0,-10.2,0,0.6,0
844.8,0.0,0.0,0.0,42,0.0,15.7,255,0,0,0,2.3,1496.0,18.4,17.6,0.0,10.9,26,1490,18.4,43.1,7.8,69.1,0.0,280,1.0,15.0,508,0.0,500,0,1,1398.8,0,24,0.0,0.0,0.0,0.0,1398.8,0,0,0,0.0,-10.2,2,0.0,0.0,-10.2,0,0.3,0
