fuel_usage,accelerator_position,throttle_position,short_fuel_bank,inhale_pressure,accelerator_position_filtered,throttle_position_abs,engine_pressure_maintanance_time,reduce_block_fuel,block_fuel,fuel_pressure,long_fuel_bank,engine_speed,engine_torque_revised,friction_torque,flywheel_torque_revised,current_fire_timing,cooling_temperature,engine_idle_slippage,engine_torque,calculation_overhead,engine_torque_min,engine_torque_max,flywheel_torque,torque_transform_coeff,standard_torque_ratio,fire_angle_delay_tcu,engine_torque_limit_tcu,engine_velocity_increase_tcu,target_engine_velocity_lockup,glow_plug_limit_request,compressor_activation,torque_converter_speed,current_gear,mission_oil_temp,wheel_velo_frontleft,wheel_velo_backright,wheel_velo_frontright,wheel_velo_backleft,torque_converter_turbin_speed,clutch_check,converter_clutch,gear_choice,car_speed,logitude_acceleration,brake_switch,brake_sylinder,road_slope,latitude_acceleration,steering_wheel_acceleration,steering_wheel_angle,is_anomaly
1292.8,0.0,0.0,0.0,45,0.0,15.7,255,0,0,0,1.6,1581.0,21.1,19.9,0.0,13.5,27,1550,21.1,45.9,6.6,70.3,0.0,280,1.0,15.0,508,0.0,500,0,0,1235.3,0,26,0.0,0.0,0.0,0.0,1235.3,0,0,0,0.0,-10.2,2,0.0,0.0,-10.2,0,-13.1,0
1497.6,0.0,0.0,0.0,50,0.0,16.9,255,0,0,0,1.6,1550.0,21.5,19.5,0.0,4.5,26,1550,21.5,52.9,9.0,69.9,0.0,280,1.0,15.0,508,0.0,500,0,0,1490.3,0,26,0.0,0.0,0.0,0.0,1490.3,0,0,0,0.0,-10.2,1,0.0,0.0,-10.2,0,-13.1,0
1779.2,0.0,0.0,0.0,65,0.0,17.6,255,0,0,0,1.6,1485.0,24.6,18.8,0.0,-3.8,26,1540,24.6,66.7,12.9,69.1,0.0,280,1.0,15.0,508,0.0,500,0,0,1447.8,0,26,0.0,0.0,0.0,0.0,1447.8,0,0,0,0.0,-10.2,1,0.0,0.0,-10.2,0,-13.1,0
1651.2,0.0,0.0,0.0,65,0.0,18.0,255,0,0,0,1.6,1504.0,23.4,18.4,0.0,-4.9,26,1540,23.4,66.3,13.7,69.5,0.0,280,1.0,15.0,508,0.0,500,0,0,1462.8,0,26,0.0,0.0,0.0,0.0,1462.8,0,0,0,0.0,-10.2,1,0.0,0.0,-10.2,0,-13.1,0
1536.0,0.0,0.0,0.0,62,0.0,17.6,255,0,0,0,1.6,1542.0,21.1,18.0,0.0,-5.6,26,1540,21.1,63.9,12.9,69.9,0.0,280,1.0,15.0,508,0.0,500,0,0,1496.8,0,26,0.0,0.0,0.0,0.0,1496.8,0,0,0,0.0,-10.2,1,0.0,0.0,-10.2,0,-13.1,0
1433.6,0.0,0.0,0.0,61,0.0,17.6,255,0,0,0,1.6,1537.0,20.7,17.2,0.0,-4.9,27,1540,20.7,62.0,12.5,69.9,0.0,280,1.0,15.0,508,0.0,500,0,0,1488.8,0,26,0.0,0.0,0.0,0.0,1488.8,0,0,0,0.0,-10.2,1,0.0,0.0,-10.2,0,-13.1,0
1446.4,0.0,0.0,0.0,60,0.0,17.6,255,0,0,0,1.6,1526.0,20.7,16.8,0.0,-4.9,27,1530,20.7,62.0,12.1,69.9,0.0,280,1.0,15.0,508,0.0,500,0,0,1470.8,0,27,0.0,0.0,0.0,0.0,1470.8,0,0,0,0.0,-10.2,1,0.0,0.0,-10.2,0,-13.1,0
1356.8,0.0,0.0,0.0,60,0.0,17.3,255,0,0,0,1.6,1523.0,20.7,16.8,0.0,-4.5,27,1530,20.7,61.6,11.7,69.9,0.0,280,1.0,15.0,508,0.0,500,0,1,1455.0,0,27,0.0,0.0,0.0,0.0,1455.0,0,0,0,0.0,-10.2,1,0.0,0.0,-10.2,0,-13.1,0
1062.4,0.0,0.0,0.0,49,0.0,16.1,255,0,0,0,1.6,1580.0,18.0,16.8,0.0,3.0,27,1520,18.0,50.2,7.8,69.9,0.0,280,1.0,15.0,508,0.0,500,0,1,1503.3,0,27,0.0,0.0,0.0,0.0,1503.3,0,0,0,0.0,-10.2,1,0.0,0.0,-10.2,0,-13.1,0
883.2,0.0,0.0,0.0,42,0.0,15.7,255,0,0,0,1.6,1560.0,17.6,17.2,0.0,9.8,27,1520,17.6,43.5,5.5,69.9,0.0,280,1.0,15.0,508,0.0,500,0,1,1485.5,0,27,0.0,0.0,0.0,0.0,1485.5,0,0,0,0.0,-10.2,1,0.0,0.0,-10.2,0,-13.1,0
960.0,0.0,0.0,0.0,45,0.0,16.1,255,0,0,0,1.6,1548.0,19.1,18.8,0.0,9.8,27,1520,19.1,45.9,6.6,69.9,0.0,280,1.0,15.0,508,0.0,500,0,1,1464.5,0,27,0.0,0.0,0.0,0.0,1464.5,0,0,0,0.0,-10.2,1,0.0,0.0,-10.2,0,-13.1,0
998.4,0.0,0.0,0.0,45,0.0,16.1,255,0,0,0,1.6,1577.0,19.1,19.9,0.0,8.6,27,1520,19.1,46.3,6.6,69.9,0.0,280,1.0,15.0,508,0.0,500,0,1,1495.3,0,27,0.0,0.0,0.0,0.0,1495.3,0,0,0,0.0,-10.2,1,0.0,0.0,-10.2,0,-13.1,0
998.4,0.0,0.0,0.0,46,0.0,16.1,255,0,0,0,1.6,1567.0,19.5,20.3,0.0,8.6,27,1510,19.5,47.1,6.6,69.9,0.0,280,1.0,15.0,508,0.0,500,0,1,1485.5,0,27,0.0,0.0,0.0,0.0,1485.5,0,0,0,0.0,-10.2,1,0.0,0.0,-10.2,0,-13.1,0
947.2,0.0,0.0,-1.6,45,0.0,16.1,255,0,0,0,1.6,1550.0,19.5,20.3,0.0,8.6,28,1510,19.5,46.3,7.0,69.9,0.0,280,1.0,15.0,508,0.0,500,0,1,1469.0,0,27,0.0,0.0,0.0,0.0,1469.0,0,0,0,0.0,-10.2,1,0.0,0.0,-10.2,0,-13.1,0
921.6,0.0,0.0,-1.6,46,0.0,16.1,255,0,0,0,1.6,1525.0,20.3,20.3,0.0,9.0,28,1500,20.3,47.1,7.4,69.9,0.0,280,1.0,15.0,508,0.0,500,0,1,1441.0,0,27,0.0,0.0,0.0,0.0,1441.0,0,0,0,0.0,-10.2,1,0.0,0.0,-10.2,0,-13.1,0
947.2,0.0,0.0,-0.8,46,0.0,16.1,255,0,0,0,1.6,1516.0,20.3,20.3,0.0,9.0,28,1490,20.3,47.1,7.4,69.5,0.0,280,1.0,15.0,508,0.0,500,0,1,1429.3,0,27,0.0,0.0,0.0,0.0,1429.3,0,0,0,0.0,-10.2,1,0.0,0.0,-10.2,0,-13.1,0
896.0,0.0,0.0,-0.8,46,0.0,16.1,255,0,0,0,1.6,1497.0,20.3,20.3,0.0,9.4,29,1480,20.3,46.7,7.0,69.1,0.0,280,1.0,15.0,508,0.0,500,0,1,1410.5,0,27,0.0,0.0,0.0,0.0,1410.5,0,0,0,0.0,-10.2,1,0.0,0.0,-10.2,0,-13.1,0
921.6,0.0,0.0,-0.8,46,0.0,16.1,255,0,0,0,1.6,1490.0,20.3,20.3,0.0,9.4,29,1470,20.3,47.1,7.4,69.1,0.0,280,1.0,15.0,508,0.0,500,0,1,1402.3,0,27,0.0,0.0,0.0,0.0,1402.3,0,0,0,0.0,-10.2,1,0.0,0.0,-10.2,0,-13.1,0
896.0,0.0,0.0,-0.8,46,0.0,16.1,255,0,0,0,1.6,1484.0,20.3,20.3,0.0,8.6,29,1460,20.3,47.1,9.8,68.8,0.0,280,1.0,15.0,508,0.0,500,0,1,1395.5,0,27,0.0,0.0,0.0,0.0,1395.5,0,0,0,0.0,-10.2,1,0.0,0.0,-10.2,0,-13.1,0
