fuel_usage,accelerator_position,throttle_position,short_fuel_bank,inhale_pressure,accelerator_position_filtered,throttle_position_abs,engine_pressure_maintanance_time,reduce_block_fuel,block_fuel,fuel_pressure,long_fuel_bank,engine_speed,engine_torque_revised,friction_torque,flywheel_torque_revised,current_fire_timing,cooling_temperature,engine_idle_slippage,engine_torque,calculation_overhead,engine_torque_min,engine_torque_max,flywheel_torque,torque_transform_coeff,standard_torque_ratio,fire_angle_delay_tcu,engine_torque_limit_tcu,engine_velocity_increase_tcu,target_engine_velocity_lockup,glow_plug_limit_request,compressor_activation,torque_converter_speed,current_gear,mission_oil_temp,wheel_velo_frontleft,wheel_velo_backright,wheel_velo_frontright,wheel_velo_backleft,torque_converter_turbin_speed,clutch_check,converter_clutch,gear_choice,car_speed,logitude_acceleration,brake_switch,brake_sylinder,road_slope,latitude_acceleration,steering_wheel_acceleration,steering_wheel_angle,is_anomaly
960.0,0.0,0.0,0.0,74,0.0,14.9,1,0,0,0,0.8,1037.0,24.2,16.4,0.0,0.8,43,930,24.2,74.9,16.8,62.1,0.0,280,1.0,15.0,508,0.0,500,0,0,787.8,0,29,0.0,0.0,0.0,0.0,787.8,0,0,0,0.0,-10.2,2,0.0,0.0,-10.2,0,1.9,0
588.8,0.0,0.0,0.0,38,0.0,13.3,1,0,0,0,0.8,1055.0,17.2,18.0,0.0,13.5,43,920,17.2,39.6,6.3,62.5,0.0,280,1.0,15.0,508,0.0,500,0,0,1022.0,0,29,0.0,0.0,0.0,0.0,1022.0,0,0,0,0.0,-10.2,2,0.0,0.0,-10.2,0,1.9,0
512.0,0.0,0.0,0.0,40,0.0,13.7,1,0,0,0,0.8,922.0,18.8,18.0,0.0,23.3,43,920,18.8,40.8,7.8,60.5,0.0,280,1.0,15.0,508,0.0,500,0,0,846.8,0,30,0.0,0.0,0.0,0.0,846.8,0,0,0,0.0,-10.2,2,0.0,0.0,-10.2,0,1.9,0
499.2,0.0,0.0,0.0,40,0.0,13.7,1,0,0,0,1.6,954.0,18.0,17.6,0.0,15.0,42,930,18.0,40.8,7.4,61.3,0.0,280,1.0,15.0,508,0.0,500,0,0,869.3,0,30,0.0,0.0,0.0,0.0,869.3,0,0,0,0.0,-10.2,2,0.0,0.0,-10.2,0,1.9,0
524.8,0.0,0.0,0.0,40,0.0,13.7,1,0,0,0,1.6,944.0,18.4,17.2,0.0,13.9,42,930,18.4,41.2,7.8,61.3,0.0,280,1.0,15.0,508,0.0,500,0,0,844.3,0,30,0.0,0.0,0.0,0.0,844.3,0,0,0,0.0,-10.2,2,0.0,0.0,-10.2,0,1.9,0
499.2,0.0,0.0,0.0,41,0.0,13.7,1,0,0,0,0.8,929.0,19.1,17.2,0.0,15.8,42,930,19.1,42.0,8.2,60.9,0.0,280,1.0,15.0,508,0.0,500,0,0,822.5,0,30,0.0,0.0,0.0,0.0,822.5,0,0,0,0.0,-10.2,2,0.0,0.0,-10.2,0,1.9,0
550.4,0.0,0.0,0.0,45,0.0,13.7,1,0,0,0,0.8,895.0,20.7,17.2,0.0,9.8,43,930,20.7,45.9,10.5,59.8,0.0,280,1.0,15.0,508,0.0,500,0,0,780.5,0,30,0.0,0.0,0.0,0.0,780.5,0,0,0,0.0,-10.2,2,0.0,0.0,-10.2,0,1.9,0
512.0,0.0,0.0,0.0,43,0.0,13.7,1,0,0,0,0.8,933.0,18.4,16.4,0.0,7.9,43,920,18.4,43.9,8.6,60.9,0.0,280,1.0,15.0,508,0.0,500,0,0,819.3,0,30,0.0,0.0,0.0,0.0,819.3,0,0,0,0.0,-10.2,2,0.0,0.0,-10.2,0,1.9,0
460.8,0.0,0.0,0.0,41,0.0,13.7,1,0,0,0,1.6,922.0,18.4,16.4,0.0,12.4,44,920,18.4,41.6,8.2,60.5,0.0,280,1.0,15.0,508,0.0,500,0,1,807.5,0,30,0.0,0.0,0.0,0.0,807.5,0,0,0,0.0,-10.2,2,0.0,0.0,-10.2,0,1.9,0
473.6,0.0,0.0,0.0,41,0.0,13.7,1,0,0,0,1.6,919.0,18.8,16.4,0.0,15.0,45,910,18.8,41.6,8.2,60.5,0.0,280,1.0,15.0,508,0.0,500,0,1,804.8,0,30,0.0,0.0,0.0,0.0,804.8,0,0,0,0.0,-10.2,2,0.0,0.0,-10.2,0,1.9,0
