fuel_usage,accelerator_position,throttle_position,short_fuel_bank,inhale_pressure,accelerator_position_filtered,throttle_position_abs,engine_pressure_maintanance_time,reduce_block_fuel,block_fuel,fuel_pressure,long_fuel_bank,engine_speed,engine_torque_revised,friction_torque,flywheel_torque_revised,current_fire_timing,cooling_temperature,engine_idle_slippage,engine_torque,calculation_overhead,engine_torque_min,engine_torque_max,flywheel_torque,torque_transform_coeff,standard_torque_ratio,fire_angle_delay_tcu,engine_torque_limit_tcu,engine_velocity_increase_tcu,target_engine_velocity_lockup,glow_plug_limit_request,compressor_activation,torque_converter_speed,current_gear,mission_oil_temp,wheel_velo_frontleft,wheel_velo_backright,wheel_velo_frontright,wheel_velo_backleft,torque_converter_turbin_speed,clutch_check,converter_clutch,gear_choice,car_speed,logitude_acceleration,brake_switch,brake_sylinder,road_slope,latitude_acceleration,steering_wheel_acceleration,steering_wheel_angle,is_anomaly
320.0,0.0,0.0,0.0,34,0.0,12.9,1,0,0,0,2.3,795.0,14.5,16.0,0.0,19.5,65,750,14.5,34.9,7.0,57.8,0.0,280,1.0,15.0,508,0.0,500,0,0,747.5,0,37,0.0,0.0,0.0,0.0,747.5,0,0,0,0.0,-10.2,1,0.0,0.0,-10.2,0,-4.6,0
345.6,0.0,0.0,0.0,36,0.0,12.9,1,0,0,0,2.3,798.0,14.5,15.2,0.0,9.8,63,750,14.5,36.9,7.8,57.8,0.0,280,1.0,15.0,508,0.0,500,0,0,724.5,0,37,0.0,0.0,0.0,0.0,724.5,0,0,0,0.0,-10.2,1,0.0,0.0,-10.2,0,-4.6,0
320.0,0.0,0.0,0.0,35,0.0,12.9,1,0,0,0,3.1,794.0,14.5,15.2,0.0,11.6,63,760,14.5,36.1,7.8,57.8,0.0,280,1.0,15.0,508,0.0,500,0,0,708.8,0,37,0.0,0.0,0.0,0.0,708.8,0,0,0,0.0,-10.2,1,0.0,0.0,-10.2,0,-4.6,0
320.0,0.0,0.0,0.0,35,0.0,12.9,1,0,0,0,3.1,790.0,14.5,14.8,0.0,9.8,63,770,14.5,36.5,7.8,57.8,0.0,280,1.0,15.0,508,0.0,500,0,0,700.5,0,37,0.0,0.0,0.0,0.0,700.5,0,0,0,0.0,-10.2,1,0.0,0.0,-10.2,0,-4.6,0
332.8,0.0,0.0,0.0,36,0.0,12.9,1,0,0,0,2.3,772.0,14.5,14.1,0.0,7.1,63,770,14.5,37.3,8.2,57.4,0.0,280,1.0,15.0,508,0.0,500,0,1,678.8,0,37,0.0,0.0,0.0,0.0,678.8,0,0,0,0.0,-10.2,1,0.0,0.0,-10.2,0,-4.6,0
345.6,0.0,0.0,0.0,39,0.0,12.9,1,0,0,0,2.3,752.0,16.8,15.6,0.0,10.5,63,770,16.8,39.6,9.4,57.4,0.0,280,1.0,15.0,508,0.0,500,0,1,659.0,0,37,0.0,0.0,0.0,0.0,659.0,0,0,0,0.0,-10.2,1,0.0,0.0,-10.2,0,-4.6,0
358.4,0.0,0.0,0.0,41,0.0,13.3,1,0,0,0,2.3,752.0,17.6,16.4,0.0,11.3,63,770,17.6,42.0,9.8,57.4,0.0,280,1.0,15.0,508,0.0,500,0,1,656.3,0,38,0.0,0.0,0.0,0.0,656.3,0,0,0,0.0,-10.2,1,0.0,0.0,-10.2,0,-4.6,0
371.2,0.0,0.0,0.0,41,0.0,13.3,1,0,0,0,2.3,778.0,17.2,17.2,0.0,9.4,64,760,17.2,41.6,9.4,57.8,0.0,280,1.0,15.0,508,0.0,500,0,1,682.5,0,38,0.0,0.0,0.0,0.0,682.5,0,0,0,0.0,-10.2,1,0.0,0.0,-10.2,0,-4.6,0
384.0,0.0,0.0,1.6,40,0.0,13.3,1,0,0,0,2.3,800.0,16.8,18.0,0.0,9.0,64,760,16.8,40.8,9.0,57.8,0.0,280,1.0,15.0,508,0.0,500,0,1,705.3,0,38,0.0,0.0,0.0,0.0,705.3,0,0,0,0.0,-10.2,1,0.0,0.0,-10.2,0,-4.6,0
371.2,0.0,0.0,1.6,40,0.0,13.3,1,0,0,0,2.3,800.0,16.4,18.4,0.0,7.9,65,750,16.4,40.4,8.6,57.8,0.0,280,1.0,15.0,508,0.0,500,0,1,707.0,0,38,0.0,0.0,0.0,0.0,707.0,0,0,0,0.0,-10.2,1,0.0,0.0,-10.2,0,-4.6,0
