fuel_usage,accelerator_position,throttle_position,short_fuel_bank,inhale_pressure,accelerator_position_filtered,throttle_position_abs,engine_pressure_maintanance_time,reduce_block_fuel,block_fuel,fuel_pressure,long_fuel_bank,engine_speed,engine_torque_revised,friction_torque,flywheel_torque_revised,current_fire_timing,cooling_temperature,engine_idle_slippage,engine_torque,calculation_overhead,engine_torque_min,engine_torque_max,flywheel_torque,torque_transform_coeff,standard_torque_ratio,fire_angle_delay_tcu,engine_torque_limit_tcu,engine_velocity_increase_tcu,target_engine_velocity_lockup,glow_plug_limit_request,compressor_activation,torque_converter_speed,current_gear,mission_oil_temp,wheel_velo_frontleft,wheel_velo_backright,wheel_velo_frontright,wheel_velo_backleft,torque_converter_turbin_speed,clutch_check,converter_clutch,gear_choice,car_speed,logitude_acceleration,brake_switch,brake_sylinder,road_slope,latitude_acceleration,steering_wheel_acceleration,steering_wheel_angle,is_anomaly
832.0,0.0,0.0,0.0,71,0.0,14.1,0,0,0,0,0.0,1126.0,23.0,11.3,0.0,-3.4,88,600,23.0,72.2,17.6,63.3,0.0,280,0.9,15.0,508,0.0,500,0,0,981.3,0,79,0.0,0.0,0.0,0.0,965.0,0,0,0,0.0,-10.2,2,0.0,0.0,-10.2,0,-9.1,0
409.6,0.0,0.0,0.0,41,0.0,12.9,0,0,0,0,0.0,910.0,9.8,12.1,0.0,-10.9,88,600,9.8,42.0,9.4,60.2,0.0,280,0.9,15.0,508,0.0,500,0,0,954.8,0,79,0.0,0.0,0.0,0.0,959.0,0,0,0,0.0,-10.2,2,0.0,0.0,-10.2,0,-9.1,0
281.6,0.0,0.0,0.0,43,0.0,12.5,0,0,0,0,0.0,606.0,13.7,12.9,0.0,-6.4,89,600,13.7,43.5,10.9,55.9,0.0,280,0.9,15.0,508,0.0,500,0,0,567.0,0,79,0.0,0.0,0.0,0.0,567.3,0,0,0,0.0,-10.2,2,0.0,0.0,-10.2,0,-9.1,0
256.0,0.0,0.0,0.0,39,0.0,12.5,0,0,0,0,0.0,598.0,13.7,12.9,0.0,0.4,90,600,13.7,40.0,9.8,55.9,0.0,280,0.9,15.0,508,0.0,500,0,0,555.3,0,79,0.0,0.0,0.0,0.0,555.3,0,0,0,0.0,-10.2,2,0.0,0.0,-10.2,0,-9.1,0
243.2,0.0,0.0,0.0,37,0.0,12.5,0,0,0,0,0.0,596.0,14.1,12.9,0.0,5.6,90,600,14.1,38.0,9.0,55.9,0.0,280,0.9,15.0,508,0.0,500,0,0,553.0,0,79,0.0,0.0,0.0,0.0,553.0,0,0,0,0.0,-10.2,2,0.0,0.0,-10.2,0,-9.1,0
230.4,0.0,0.0,0.0,36,0.0,12.5,0,0,0,0,0.0,598.0,14.1,12.9,0.0,11.3,89,600,14.1,36.9,8.6,55.9,0.0,280,0.9,15.0,508,0.0,500,0,1,554.8,0,79,0.0,0.0,0.0,0.0,554.8,0,0,0,0.0,-10.2,2,0.0,0.0,-10.2,0,-9.1,0
230.4,0.0,0.0,-3.1,36,0.0,12.5,0,0,0,0,0.0,594.0,14.1,13.3,0.0,16.1,89,600,14.1,36.9,8.6,55.9,0.0,280,0.9,15.0,508,0.0,500,0,1,550.3,0,79,0.0,0.0,0.0,0.0,550.3,0,0,0,0.0,-10.2,2,0.0,0.0,-10.2,0,-9.1,0
243.2,0.0,0.0,-5.5,39,0.0,12.5,0,0,0,0,0.0,564.0,16.0,14.5,0.0,13.1,89,600,16.0,40.4,10.5,55.5,0.0,280,0.9,15.0,508,0.0,500,0,1,519.5,0,79,0.0,0.0,0.0,0.0,519.5,0,0,0,0.0,-10.2,1,0.0,0.0,-10.2,0,-9.1,0
268.8,0.0,0.0,-2.3,42,0.0,12.5,0,0,0,0,0.0,618.0,16.4,15.6,0.0,7.1,88,600,16.4,42.7,10.5,55.9,0.0,280,0.9,15.0,400,0.0,500,0,1,573.3,0,79,0.0,0.0,0.0,0.0,573.3,0,0,5,0.0,-10.2,2,0.0,0.0,-10.2,0,-9.1,0
435.2,0.0,0.0,-0.8,50,0.0,13.7,0,0,0,0,0.0,658.0,21.9,17.2,0.0,3.8,88,670,21.9,51.8,16.8,56.3,0.0,280,0.9,15.0,120,0.0,500,0,1,366.3,0,79,0.0,0.0,0.0,0.0,366.3,0,0,5,0.0,-10.2,1,0.0,0.0,-10.2,28,-19.3,0
