fuel_usage,accelerator_position,throttle_position,short_fuel_bank,inhale_pressure,accelerator_position_filtered,throttle_position_abs,engine_pressure_maintanance_time,reduce_block_fuel,block_fuel,fuel_pressure,long_fuel_bank,engine_speed,engine_torque_revised,friction_torque,flywheel_torque_revised,current_fire_timing,cooling_temperature,engine_idle_slippage,engine_torque,calculation_overhead,engine_torque_min,engine_torque_max,flywheel_torque,torque_transform_coeff,standard_torque_ratio,fire_angle_delay_tcu,engine_torque_limit_tcu,engine_velocity_increase_tcu,target_engine_velocity_lockup,glow_plug_limit_request,compressor_activation,torque_converter_speed,current_gear,mission_oil_temp,wheel_velo_frontleft,wheel_velo_backright,wheel_velo_frontright,wheel_velo_backleft,torque_converter_turbin_speed,clutch_check,converter_clutch,gear_choice,car_speed,logitude_acceleration,brake_switch,brake_sylinder,road_slope,latitude_acceleration,steering_wheel_acceleration,steering_wheel_angle,is_anomaly
460.8,0.0,0.0,-3.1,49,0.0,13.7,0,0,0,0,0.8,807.0,22.7,19.9,0.0,10.1,54,800,22.7,49.8,16.0,58.2,0.0,280,1.0,15.0,508,0.0,500,0,1,0.0,1,31,0.0,0.0,0.0,0.0,0.0,0,0,5,0.0,-10.2,2,0.0,0.0,-10.2,0,-92.4,0
460.8,0.0,0.0,-2.3,49,0.0,13.7,0,0,0,0,0.8,808.0,22.7,19.9,0.0,10.1,54,800,22.7,49.8,16.0,58.2,0.0,280,1.0,15.0,508,0.0,500,0,1,0.0,1,31,0.0,0.0,0.0,0.0,0.0,0,0,5,0.0,-10.2,2,0.0,0.0,-10.2,0,-92.4,0
460.8,0.0,0.0,-2.3,49,0.0,13.7,0,0,0,0,0.8,806.0,22.7,19.9,0.0,10.5,55,800,22.7,49.8,16.0,58.2,0.0,280,1.0,15.0,508,0.0,500,0,1,0.0,1,31,0.0,0.0,0.0,0.0,0.0,0,0,5,0.0,-10.2,2,0.0,0.0,-10.2,0,-92.4,0
473.6,0.0,0.0,-2.3,49,0.0,13.7,0,0,0,0,0.8,806.0,22.7,19.9,0.0,10.1,55,800,22.7,49.8,16.0,58.2,0.0,280,1.0,15.0,508,0.0,500,0,1,0.0,1,31,0.0,0.0,0.0,0.0,0.0,0,0,5,0.0,-10.2,2,0.0,0.0,-10.2,0,-92.4,0
460.8,0.0,0.0,-2.3,49,0.0,13.7,0,0,0,0,0.8,805.0,22.7,19.9,0.0,10.5,55,800,22.7,49.8,16.0,58.2,0.0,280,1.0,15.0,508,0.0,500,0,1,0.0,1,31,0.0,0.0,0.0,0.0,0.0,0,0,5,0.0,-10.2,2,0.0,0.0,-10.2,0,-92.4,0
448.0,0.0,0.0,-3.1,49,0.0,13.7,0,0,0,0,0.8,806.0,22.7,19.9,0.0,10.1,55,800,22.7,49.8,16.0,58.2,0.0,280,1.0,15.0,508,0.0,500,0,1,0.0,1,31,0.0,0.0,0.0,0.0,0.0,0,0,5,0.0,-10.2,2,0.0,0.0,-10.2,0,-92.4,0
460.8,0.0,0.0,-3.1,49,0.0,13.7,0,0,0,0,0.8,803.0,22.7,19.9,0.0,10.1,55,800,22.7,49.8,15.6,58.2,0.0,280,1.0,15.0,508,0.0,500,0,1,0.0,1,31,0.0,0.0,0.0,0.0,0.0,0,0,5,0.0,-10.2,2,0.0,0.0,-10.2,0,-92.4,0
448.0,0.0,0.0,-4.7,48,0.0,13.7,0,0,0,0,0.8,808.0,22.7,19.9,0.0,11.6,55,800,22.7,49.0,15.6,58.2,0.0,280,1.0,15.0,508,0.0,500,0,1,0.0,1,31,0.0,0.0,0.0,0.0,0.0,0,0,5,0.0,-10.2,2,0.0,0.0,-10.2,0,-92.4,0
435.2,0.0,0.0,-5.5,48,0.0,13.7,0,0,0,0,0.8,804.0,22.7,19.9,0.0,13.1,55,800,22.7,49.0,15.6,58.2,0.0,280,1.0,15.0,508,0.0,500,0,1,0.0,1,31,0.0,0.0,0.0,0.0,0.0,0,0,5,0.0,-10.2,2,0.0,0.0,-10.2,0,-92.4,0
435.2,0.0,0.0,-6.3,48,0.0,13.7,0,0,0,0,0.8,804.0,22.7,19.9,0.0,11.6,56,800,22.7,49.0,15.6,58.2,0.0,280,1.0,15.0,508,0.0,500,0,1,0.0,1,31,0.0,0.0,0.0,0.0,0.0,0,0,5,0.0,-10.2,2,0.0,0.0,-10.2,0,-92.4,0
