fuel_usage,accelerator_position,throttle_position,short_fuel_bank,inhale_pressure,accelerator_position_filtered,throttle_position_abs,engine_pressure_maintanance_time,reduce_block_fuel,block_fuel,fuel_pressure,long_fuel_bank,engine_speed,engine_torque_revised,friction_torque,flywheel_torque_revised,current_fire_timing,cooling_temperature,engine_idle_slippage,engine_torque,calculation_overhead,engine_torque_min,engine_torque_max,flywheel_torque,torque_transform_coeff,standard_torque_ratio,fire_angle_delay_tcu,engine_torque_limit_tcu,engine_velocity_increase_tcu,target_engine_velocity_lockup,glow_plug_limit_request,compressor_activation,torque_converter_speed,current_gear,mission_oil_temp,wheel_velo_frontleft,wheel_velo_backright,wheel_velo_frontright,wheel_velo_backleft,torque_converter_turbin_speed,clutch_check,converter_clutch,gear_choice,car_speed,logitude_acceleration,brake_switch,brake_sylinder,road_slope,latitude_acceleration,steering_wheel_acceleration,steering_wheel_angle,is_anomaly
716.8,0.0,0.0,-0.8,44,0.0,15.3,255,0,0,0,0.0,1261.0,19.1,19.5,0.0,7.9,33,1240,19.1,45.1,9.8,64.1,0.0,280,1.0,15.0,508,0.0,500,0,1,1168.0,0,30,0.0,0.0,0.0,0.0,1168.0,0,0,0,0.0,-10.2,1,0.0,0.0,-10.2,0,10.5,0
704.0,0.0,0.0,-0.8,44,0.0,14.9,255,0,0,0,0.0,1237.0,19.5,19.5,0.0,8.6,33,1220,19.5,45.1,9.8,64.1,0.0,280,1.0,15.0,508,0.0,500,0,1,1141.0,0,30,0.0,0.0,0.0,0.0,1141.0,0,0,0,0.0,-10.2,1,0.0,0.0,-10.2,0,10.6,0
691.2,0.0,0.0,-0.8,45,0.0,14.9,255,0,0,0,0.0,1194.0,19.5,19.5,0.0,8.3,33,1190,19.5,45.5,9.8,63.7,0.0,280,1.0,15.0,508,0.0,500,0,1,1097.3,0,30,0.0,0.0,0.0,0.0,1097.3,0,0,0,0.0,-10.2,1,0.0,0.0,-10.2,0,10.6,0
640.0,0.0,0.0,-1.6,44,0.0,14.9,255,0,0,0,0.8,1165.0,19.5,19.5,0.0,9.8,33,1160,19.5,44.7,9.4,63.3,0.0,280,1.0,15.0,508,0.0,500,0,1,1064.3,0,30,0.0,0.0,0.0,0.0,1064.3,0,0,0,0.0,-10.2,1,0.0,0.0,-10.2,0,10.6,0
627.2,0.0,0.0,-1.6,44,0.0,14.9,255,0,0,0,0.8,1151.0,19.5,19.5,0.0,9.8,33,1140,19.5,44.7,9.8,63.3,0.0,280,1.0,15.0,508,0.0,500,0,1,1049.5,0,30,0.0,0.0,0.0,0.0,1049.5,0,0,0,0.0,-10.2,1,0.0,0.0,-10.2,0,10.6,0
640.0,0.0,0.0,-1.6,44,0.0,14.5,255,0,0,0,1.6,1132.0,19.5,19.5,0.0,9.8,33,1120,19.5,44.7,9.8,63.3,0.0,280,1.0,15.0,508,0.0,500,0,1,1029.0,0,30,0.0,0.0,0.0,0.0,1029.0,0,0,0,0.0,-10.2,1,0.0,0.0,-10.2,0,10.7,0
614.4,0.0,0.0,0.0,44,0.0,14.5,255,0,0,0,1.6,1111.0,19.1,19.5,0.0,10.1,34,1100,19.1,44.7,9.0,63.3,0.0,280,1.0,15.0,508,0.0,500,0,1,1005.3,0,30,0.0,0.0,0.0,0.0,1005.5,0,0,0,0.0,-10.2,1,0.0,0.0,-10.2,0,10.8,0
588.8,0.0,0.0,0.0,44,0.0,14.5,255,0,0,0,1.6,1098.0,19.1,19.5,0.0,9.8,34,1080,19.1,44.3,9.0,63.3,0.0,280,1.0,15.0,508,0.0,500,0,1,992.0,0,30,0.0,0.0,0.0,0.0,992.3,0,0,0,0.0,-10.2,1,0.0,0.0,-10.2,0,10.7,0
576.0,0.0,0.0,0.0,44,0.0,14.5,255,0,0,0,1.6,1077.0,19.1,19.5,0.0,9.8,34,1070,19.1,44.3,9.8,63.3,0.0,280,1.0,15.0,508,0.0,500,0,1,969.5,0,30,0.0,0.0,0.0,0.0,969.5,0,0,0,0.0,-10.2,1,0.0,0.0,-10.2,0,10.7,0
601.6,0.0,0.0,-0.8,44,0.0,14.5,255,0,0,0,1.6,1054.0,19.5,19.5,0.0,9.0,35,1050,19.5,45.1,10.5,62.9,0.0,280,1.0,15.0,508,0.0,500,0,1,945.3,0,30,0.0,0.0,0.0,0.0,945.3,0,0,0,0.0,-10.2,1,0.0,0.0,-10.2,0,10.7,0
