fuel_usage,accelerator_position,throttle_position,short_fuel_bank,inhale_pressure,accelerator_position_filtered,throttle_position_abs,engine_pressure_maintanance_time,reduce_block_fuel,block_fuel,fuel_pressure,long_fuel_bank,engine_speed,engine_torque_revised,friction_torque,flywheel_torque_revised,current_fire_timing,cooling_temperature,engine_idle_slippage,engine_torque,calculation_overhead,engine_torque_min,engine_torque_max,flywheel_torque,torque_transform_coeff,standard_torque_ratio,fire_angle_delay_tcu,engine_torque_limit_tcu,engine_velocity_increase_tcu,target_engine_velocity_lockup,glow_plug_limit_request,compressor_activation,torque_converter_speed,current_gear,mission_oil_temp,wheel_velo_frontleft,wheel_velo_backright,wheel_velo_frontright,wheel_velo_backleft,torque_converter_turbin_speed,clutch_check,converter_clutch,gear_choice,car_speed,logitude_acceleration,brake_switch,brake_sylinder,road_slope,latitude_acceleration,steering_wheel_acceleration,steering_wheel_angle,is_anomaly
384.0,0.0,0.0,0.0,34,0.0,12.5,0,0,0,0,0.8,968.0,10.2,13.3,0.0,0.0,74,680,10.2,35.3,6.3,60.9,0.0,280,1.0,15.0,508,0.0,500,0,0,903.8,0,30,0.0,0.0,0.0,0.0,908.0,0,0,0,0.0,-10.2,2,0.0,0.0,-10.2,0,-3.8,0
320.0,0.0,0.0,0.0,38,0.0,12.5,0,0,0,0,0.0,677.0,16.4,14.5,0.0,9.0,74,680,16.4,39.6,9.8,56.3,0.0,280,1.0,15.0,508,0.0,500,0,0,570.0,0,30,0.0,0.0,0.0,0.0,570.0,0,0,0,0.0,-10.2,2,0.0,0.0,-10.2,0,-3.8,0
307.2,0.0,0.0,0.0,38,0.0,12.5,0,0,0,0,0.8,682.0,15.6,14.1,0.0,9.0,74,670,15.6,38.8,9.0,56.6,0.0,280,1.0,15.0,508,0.0,500,0,0,572.5,0,30,0.0,0.0,0.0,0.0,572.5,0,0,0,0.0,-10.2,2,0.0,0.0,-10.2,0,-3.8,0
256.0,0.0,0.0,-9.4,38,0.0,12.5,0,0,0,0,0.0,672.0,15.6,13.7,0.0,12.0,74,670,15.6,38.4,9.0,56.3,0.0,280,1.0,15.0,508,0.0,500,0,0,562.0,0,30,0.0,0.0,0.0,0.0,562.0,0,0,0,0.0,-10.2,2,0.0,0.0,-10.2,0,-3.9,0
256.0,0.0,0.0,-10.2,38,0.0,12.5,0,0,0,0,0.0,661.0,16.0,13.7,0.0,13.1,75,670,16.0,38.8,9.8,56.3,0.0,280,1.0,15.0,508,0.0,500,0,1,550.3,0,30,0.0,0.0,0.0,0.0,550.3,0,0,0,0.0,-10.2,2,0.0,0.0,-10.2,0,-4.1,0
307.2,0.0,0.0,-6.3,43,0.0,12.9,0,0,0,0,0.0,639.0,18.4,14.8,0.0,10.5,75,670,18.4,43.9,12.1,56.3,0.0,280,1.0,15.0,508,0.0,500,0,1,529.0,0,30,0.0,0.0,0.0,0.0,529.0,0,0,0,0.0,-10.2,2,0.0,0.0,-10.2,0,-4.1,0
345.6,0.0,0.0,-4.7,44,0.0,12.9,0,0,0,0,0.0,699.0,18.4,17.2,0.0,7.1,75,670,18.4,44.7,11.3,56.6,0.0,280,1.0,15.0,508,0.0,500,0,1,586.3,0,30,0.0,0.0,0.0,0.0,585.8,0,0,0,0.0,-10.2,2,0.0,0.0,-10.2,0,-4.1,0
332.8,0.0,0.0,-3.1,42,0.0,12.9,0,0,0,0,0.8,740.0,17.6,18.0,0.0,7.1,75,670,17.6,42.4,10.2,57.0,0.0,280,1.0,15.0,508,0.0,500,0,1,629.3,0,30,0.0,0.0,0.0,0.0,629.0,0,0,0,0.0,-10.2,2,0.0,0.0,-10.2,0,-4.1,0
332.8,0.0,0.0,-3.1,41,0.0,12.9,0,0,0,0,0.8,751.0,17.2,18.4,0.0,8.3,75,670,17.2,41.6,9.8,57.4,0.0,280,1.0,15.0,508,0.0,500,0,1,639.8,0,30,0.0,0.0,0.0,0.0,639.8,0,0,0,0.0,-10.2,1,0.0,0.0,-10.2,0,-4.3,0
332.8,0.0,0.0,-3.1,40,0.0,12.9,0,0,0,0,0.8,745.0,17.2,18.8,0.0,9.0,75,670,17.2,41.2,9.4,57.0,0.0,280,1.0,15.0,442,0.0,500,0,1,635.5,0,30,0.0,0.0,0.0,0.0,635.5,0,0,5,0.0,-10.2,2,0.0,0.0,-10.2,0,-11.8,0
345.6,18.0,16.0,0.0,74,0.0,20.0,0,0,0,0,1.6,2279.0,54.7,13.3,0.0,20.3,75,880,54.7,75.3,11.7,72.3,0.0,280,1.0,15.0,508,0.0,500,0,1,1947.0,1,30,16.9,16.0,16.1,16.8,1942.8,0,0,5,17.0,-10.2,1,0.0,0.0,-10.2,0,-5.3,0
2329.6,11.7,11.3,0.0,70,0.0,20.8,0,0,0,0,2.3,2314.0,38.7,13.3,0.0,25.1,75,1050,41.4,71.4,15.2,72.7,0.0,280,1.0,15.0,508,0.0,500,0,1,2025.3,1,30,19.8,18.8,18.9,19.6,2025.3,0,0,5,21.0,-10.2,1,0.0,0.0,-10.2,0,-0.6,0
1766.4,9.4,8.9,0.8,69,0.0,19.2,0,0,0,0,2.3,1946.0,38.7,13.3,0.0,33.8,75,1360,38.7,70.6,7.0,72.3,0.0,280,1.0,15.0,508,0.0,500,0,1,1662.0,2,31,22.9,21.8,22.0,22.8,1662.0,0,0,5,23.0,-10.2,1,0.0,0.0,-10.2,4,-11.9,0
1676.8,8.6,8.5,0.8,70,0.0,18.8,0,0,0,0,2.3,1836.0,38.7,13.3,0.0,32.3,76,1240,38.7,71.8,7.4,71.9,0.0,280,1.0,15.0,508,0.0,500,0,1,1467.0,3,31,25.1,23.9,24.1,25.0,1467.0,0,0,5,25.0,-10.2,1,0.0,0.0,-10.2,24,-40.9,0
1177.6,6.6,6.1,0.0,66,0.0,16.9,0,0,0,0,2.3,1529.0,34.0,14.1,0.0,33.0,76,1160,34.0,67.5,7.0,69.1,0.0,280,1.0,15.0,508,0.0,500,0,1,1319.0,3,31,26.9,25.6,25.9,26.8,1319.0,0,0,5,26.0,-10.2,1,0.0,-0.5,-10.2,24,-40.1,0
1305.6,7.4,7.1,0.0,70,0.0,17.6,0,0,0,0,2.3,1401.0,37.1,14.1,0.0,27.8,76,1190,37.1,71.4,9.0,66.8,0.0,280,1.0,15.0,508,0.0,500,0,1,1382.5,3,31,27.9,27.0,27.0,27.8,1382.5,0,2,5,28.0,-10.2,1,0.0,-0.5,-10.2,60,-7.2,0
1369.6,7.0,6.6,0.0,74,0.0,17.6,0,0,0,0,2.3,1448.0,39.1,14.5,0.0,26.3,77,1210,39.1,75.3,10.5,68.0,0.0,280,1.0,15.0,508,0.0,500,0,1,1441.5,3,31,29.3,28.1,28.1,29.0,1441.5,0,2,5,29.0,-10.2,1,0.0,0.0,-10.2,32,-35.9,0
1817.6,12.1,13.2,-0.8,79,0.0,22.7,0,0,0,0,2.3,1564.0,45.3,13.7,0.0,21.0,77,1190,45.3,80.0,10.5,67.2,0.0,280,1.0,15.0,508,0.0,500,0,1,1386.0,3,31,28.0,26.7,26.9,27.9,1386.0,0,0,5,26.0,-10.2,1,0.0,3.0,-10.2,12,-19.1,0
3110.4,18.7,22.6,2.3,93,0.0,29.4,0,0,0,0,2.3,2073.0,59.4,12.5,0.0,12.0,77,1170,59.4,94.5,13.3,69.5,0.0,280,1.0,15.0,508,0.0,500,0,1,1341.0,3,31,27.0,26.1,26.1,26.9,1341.0,0,0,5,26.0,-10.2,1,0.0,7.5,-10.2,12,-6.7,0
